"trainer/global_step","vanillasinh_small - train_loss","vanillasinh_small - train_loss__MIN","vanillasinh_small - train_loss__MAX","vanillasinh_small - _step","vanillasinh_small - _step__MIN","vanillasinh_small - _step__MAX"
"252599","0.11190914362668991","0.11190914362668991","0.11190914362668991","2525","2525","2525"
"252699","0.11528851836919785","0.11528851836919785","0.11528851836919785","2526","2526","2526"
"252799","0.11806134879589081","0.11806134879589081","0.11806134879589081","2527","2527","2527"
"252899","0.1184864342212677","0.1184864342212677","0.1184864342212677","2528","2528","2528"
"252999","0.1100512444972992","0.1100512444972992","0.1100512444972992","2529","2529","2529"
"253099","0.11877685785293579","0.11877685785293579","0.11877685785293579","2530","2530","2530"
"253199","0.11083003133535385","0.11083003133535385","0.11083003133535385","2531","2531","2531"
"253299","0.11456332355737686","0.11456332355737686","0.11456332355737686","2532","2532","2532"
"253399","0.11439736932516098","0.11439736932516098","0.11439736932516098","2533","2533","2533"
"253499","0.11803241074085236","0.11803241074085236","0.11803241074085236","2534","2534","2534"
"253599","0.11686170846223831","0.11686170846223831","0.11686170846223831","2535","2535","2535"
"253699","0.11134083569049835","0.11134083569049835","0.11134083569049835","2536","2536","2536"
"253799","0.11617277562618256","0.11617277562618256","0.11617277562618256","2537","2537","2537"
"253899","0.11900746077299118","0.11900746077299118","0.11900746077299118","2538","2538","2538"
"253999","0.11534493416547775","0.11534493416547775","0.11534493416547775","2539","2539","2539"
"254099","0.11512825638055801","0.11512825638055801","0.11512825638055801","2540","2540","2540"
"254199","0.11021630465984344","0.11021630465984344","0.11021630465984344","2541","2541","2541"
"254299","0.10906705260276794","0.10906705260276794","0.10906705260276794","2542","2542","2542"
"254399","0.11411531269550323","0.11411531269550323","0.11411531269550323","2543","2543","2543"
"254499","0.110862597823143","0.110862597823143","0.110862597823143","2544","2544","2544"
"254599","0.11485230922698975","0.11485230922698975","0.11485230922698975","2545","2545","2545"
"254699","0.11366590857505798","0.11366590857505798","0.11366590857505798","2546","2546","2546"
"254799","0.10353581607341766","0.10353581607341766","0.10353581607341766","2547","2547","2547"
"254899","0.10961807519197464","0.10961807519197464","0.10961807519197464","2548","2548","2548"
"254999","0.10600534826517105","0.10600534826517105","0.10600534826517105","2549","2549","2549"
"255099","0.12033936381340027","0.12033936381340027","0.12033936381340027","2550","2550","2550"
"255199","0.11331629753112793","0.11331629753112793","0.11331629753112793","2551","2551","2551"
"255299","0.11292997002601624","0.11292997002601624","0.11292997002601624","2552","2552","2552"
"255399","0.1116325855255127","0.1116325855255127","0.1116325855255127","2553","2553","2553"
"255499","0.11368262767791748","0.11368262767791748","0.11368262767791748","2554","2554","2554"
"255599","0.11992062628269196","0.11992062628269196","0.11992062628269196","2555","2555","2555"
"255699","0.11726368218660355","0.11726368218660355","0.11726368218660355","2556","2556","2556"
"255799","0.11777359992265701","0.11777359992265701","0.11777359992265701","2557","2557","2557"
"255899","0.11696882545948029","0.11696882545948029","0.11696882545948029","2558","2558","2558"
"255999","0.11310756206512451","0.11310756206512451","0.11310756206512451","2559","2559","2559"
"256099","0.10638517886400223","0.10638517886400223","0.10638517886400223","2560","2560","2560"
"256199","0.11179754883050919","0.11179754883050919","0.11179754883050919","2561","2561","2561"
"256299","0.10957148671150208","0.10957148671150208","0.10957148671150208","2562","2562","2562"
"256399","0.1141413077712059","0.1141413077712059","0.1141413077712059","2563","2563","2563"
"256499","0.11327092349529266","0.11327092349529266","0.11327092349529266","2564","2564","2564"
"256599","0.11386896669864655","0.11386896669864655","0.11386896669864655","2565","2565","2565"
"256699","0.11296070367097855","0.11296070367097855","0.11296070367097855","2566","2566","2566"
"256799","0.10997458547353745","0.10997458547353745","0.10997458547353745","2567","2567","2567"
"256899","0.11424058675765991","0.11424058675765991","0.11424058675765991","2568","2568","2568"
"256999","0.11967171728610992","0.11967171728610992","0.11967171728610992","2569","2569","2569"
"257099","0.12007463723421097","0.12007463723421097","0.12007463723421097","2570","2570","2570"
"257199","0.11696312576532364","0.11696312576532364","0.11696312576532364","2571","2571","2571"
"257299","0.11448753625154495","0.11448753625154495","0.11448753625154495","2572","2572","2572"
"257399","0.12006418406963348","0.12006418406963348","0.12006418406963348","2573","2573","2573"
"257499","0.11812695115804672","0.11812695115804672","0.11812695115804672","2574","2574","2574"
"257599","0.11030654609203339","0.11030654609203339","0.11030654609203339","2575","2575","2575"
"257699","0.11108547449111938","0.11108547449111938","0.11108547449111938","2576","2576","2576"
"257799","0.11763820797204971","0.11763820797204971","0.11763820797204971","2577","2577","2577"
"257899","0.10930468142032623","0.10930468142032623","0.10930468142032623","2578","2578","2578"
"257999","0.11666670441627502","0.11666670441627502","0.11666670441627502","2579","2579","2579"
"258099","0.1142255961894989","0.1142255961894989","0.1142255961894989","2580","2580","2580"
"258199","0.11639578640460968","0.11639578640460968","0.11639578640460968","2581","2581","2581"
"258299","0.10822805762290955","0.10822805762290955","0.10822805762290955","2582","2582","2582"
"258399","0.11633916944265366","0.11633916944265366","0.11633916944265366","2583","2583","2583"
"258499","0.11543905735015869","0.11543905735015869","0.11543905735015869","2584","2584","2584"
"258599","0.11910676956176758","0.11910676956176758","0.11910676956176758","2585","2585","2585"
"258699","0.11754178255796432","0.11754178255796432","0.11754178255796432","2586","2586","2586"
"258799","0.11152198165655136","0.11152198165655136","0.11152198165655136","2587","2587","2587"
"258899","0.11355208605527878","0.11355208605527878","0.11355208605527878","2588","2588","2588"
"258999","0.11156351864337921","0.11156351864337921","0.11156351864337921","2589","2589","2589"
"259099","0.11276116967201233","0.11276116967201233","0.11276116967201233","2590","2590","2590"
"259199","0.11092539131641388","0.11092539131641388","0.11092539131641388","2591","2591","2591"
"259299","0.11311135441064835","0.11311135441064835","0.11311135441064835","2592","2592","2592"
"259399","0.10739917308092117","0.10739917308092117","0.10739917308092117","2593","2593","2593"
"259499","0.11235842108726501","0.11235842108726501","0.11235842108726501","2594","2594","2594"
"259599","0.11995525658130646","0.11995525658130646","0.11995525658130646","2595","2595","2595"
"259699","0.10840238630771637","0.10840238630771637","0.10840238630771637","2596","2596","2596"
"259799","0.113262839615345","0.113262839615345","0.113262839615345","2597","2597","2597"
"259899","0.11552711576223373","0.11552711576223373","0.11552711576223373","2598","2598","2598"
"259999","0.11816117912530899","0.11816117912530899","0.11816117912530899","2599","2599","2599"
"260099","0.11299216747283936","0.11299216747283936","0.11299216747283936","2600","2600","2600"
"260199","0.11483978480100632","0.11483978480100632","0.11483978480100632","2601","2601","2601"
"260299","0.11576873809099197","0.11576873809099197","0.11576873809099197","2602","2602","2602"
"260399","0.11726401746273041","0.11726401746273041","0.11726401746273041","2603","2603","2603"
"260499","0.11334894597530365","0.11334894597530365","0.11334894597530365","2604","2604","2604"
"260599","0.12180376797914505","0.12180376797914505","0.12180376797914505","2605","2605","2605"
"260699","0.1070621982216835","0.1070621982216835","0.1070621982216835","2606","2606","2606"
"260799","0.11198663711547852","0.11198663711547852","0.11198663711547852","2607","2607","2607"
"260899","0.11850380152463913","0.11850380152463913","0.11850380152463913","2608","2608","2608"
"260999","0.10965349525213242","0.10965349525213242","0.10965349525213242","2609","2609","2609"
"261099","0.11651519685983658","0.11651519685983658","0.11651519685983658","2610","2610","2610"
"261199","0.11718687415122986","0.11718687415122986","0.11718687415122986","2611","2611","2611"
"261299","0.10389646142721176","0.10389646142721176","0.10389646142721176","2612","2612","2612"
"261399","0.10881853848695755","0.10881853848695755","0.10881853848695755","2613","2613","2613"
"261499","0.11507291346788406","0.11507291346788406","0.11507291346788406","2614","2614","2614"
"261599","0.11337669938802719","0.11337669938802719","0.11337669938802719","2615","2615","2615"
"261699","0.11927878111600876","0.11927878111600876","0.11927878111600876","2616","2616","2616"
"261799","0.11749245971441269","0.11749245971441269","0.11749245971441269","2617","2617","2617"
"261899","0.11615128815174103","0.11615128815174103","0.11615128815174103","2618","2618","2618"
"261999","0.10705449432134628","0.10705449432134628","0.10705449432134628","2619","2619","2619"
"262099","0.11182167381048203","0.11182167381048203","0.11182167381048203","2620","2620","2620"
"262199","0.11643537878990173","0.11643537878990173","0.11643537878990173","2621","2621","2621"
"262299","0.11457926779985428","0.11457926779985428","0.11457926779985428","2622","2622","2622"
"262399","0.10934097319841385","0.10934097319841385","0.10934097319841385","2623","2623","2623"
"262499","0.11298863589763641","0.11298863589763641","0.11298863589763641","2624","2624","2624"
"262599","0.11398806422948837","0.11398806422948837","0.11398806422948837","2625","2625","2625"
"262699","0.11482436209917068","0.11482436209917068","0.11482436209917068","2626","2626","2626"
"262799","0.11559721827507019","0.11559721827507019","0.11559721827507019","2627","2627","2627"
"262899","0.10825834423303604","0.10825834423303604","0.10825834423303604","2628","2628","2628"
"262999","0.10923142731189728","0.10923142731189728","0.10923142731189728","2629","2629","2629"
"263099","0.110221266746521","0.110221266746521","0.110221266746521","2630","2630","2630"
"263199","0.11303023248910904","0.11303023248910904","0.11303023248910904","2631","2631","2631"
"263299","0.11366396397352219","0.11366396397352219","0.11366396397352219","2632","2632","2632"
"263399","0.1115092858672142","0.1115092858672142","0.1115092858672142","2633","2633","2633"
"263499","0.11260764300823212","0.11260764300823212","0.11260764300823212","2634","2634","2634"
"263599","0.11730416864156723","0.11730416864156723","0.11730416864156723","2635","2635","2635"
"263699","0.10819049924612045","0.10819049924612045","0.10819049924612045","2636","2636","2636"
"263799","0.11106415092945099","0.11106415092945099","0.11106415092945099","2637","2637","2637"
"263899","0.1113802120089531","0.1113802120089531","0.1113802120089531","2638","2638","2638"
"263999","0.10499456524848938","0.10499456524848938","0.10499456524848938","2639","2639","2639"
"264099","0.10998595505952835","0.10998595505952835","0.10998595505952835","2640","2640","2640"
"264199","0.10758848488330841","0.10758848488330841","0.10758848488330841","2641","2641","2641"
"264299","0.11219445616006851","0.11219445616006851","0.11219445616006851","2642","2642","2642"
"264399","0.10837960988283157","0.10837960988283157","0.10837960988283157","2643","2643","2643"
"264499","0.11546806991100311","0.11546806991100311","0.11546806991100311","2644","2644","2644"
"264599","0.11883046478033066","0.11883046478033066","0.11883046478033066","2645","2645","2645"
"264699","0.10766654461622238","0.10766654461622238","0.10766654461622238","2646","2646","2646"
"264799","0.10933694988489151","0.10933694988489151","0.10933694988489151","2647","2647","2647"
"264899","0.10658576339483261","0.10658576339483261","0.10658576339483261","2648","2648","2648"
"264999","0.10866999626159668","0.10866999626159668","0.10866999626159668","2649","2649","2649"
"265099","0.11352097243070602","0.11352097243070602","0.11352097243070602","2650","2650","2650"
"265199","0.1175595223903656","0.1175595223903656","0.1175595223903656","2651","2651","2651"
"265299","0.11162849515676498","0.11162849515676498","0.11162849515676498","2652","2652","2652"
"265399","0.11491887271404266","0.11491887271404266","0.11491887271404266","2653","2653","2653"
"265499","0.10973884165287018","0.10973884165287018","0.10973884165287018","2654","2654","2654"
"265599","0.11376793682575226","0.11376793682575226","0.11376793682575226","2655","2655","2655"
"265699","0.11272811144590378","0.11272811144590378","0.11272811144590378","2656","2656","2656"
"265799","0.11050916463136673","0.11050916463136673","0.11050916463136673","2657","2657","2657"
"265899","0.11539570242166519","0.11539570242166519","0.11539570242166519","2658","2658","2658"
"265999","0.1119428500533104","0.1119428500533104","0.1119428500533104","2659","2659","2659"
"266099","0.11630092561244965","0.11630092561244965","0.11630092561244965","2660","2660","2660"
"266199","0.11067399382591248","0.11067399382591248","0.11067399382591248","2661","2661","2661"
"266299","0.11315911263227463","0.11315911263227463","0.11315911263227463","2662","2662","2662"
"266399","0.11652528494596481","0.11652528494596481","0.11652528494596481","2663","2663","2663"
"266499","0.11061809957027435","0.11061809957027435","0.11061809957027435","2664","2664","2664"
"266599","0.11540641635656357","0.11540641635656357","0.11540641635656357","2665","2665","2665"
"266699","0.11188936978578568","0.11188936978578568","0.11188936978578568","2666","2666","2666"
"266799","0.11915320158004761","0.11915320158004761","0.11915320158004761","2667","2667","2667"
"266899","0.12323005497455597","0.12323005497455597","0.12323005497455597","2668","2668","2668"
"266999","0.1137445792555809","0.1137445792555809","0.1137445792555809","2669","2669","2669"
"267099","0.11419074237346649","0.11419074237346649","0.11419074237346649","2670","2670","2670"
"267199","0.11361981928348541","0.11361981928348541","0.11361981928348541","2671","2671","2671"
"267299","0.12066759169101715","0.12066759169101715","0.12066759169101715","2672","2672","2672"
"267399","0.11468431353569031","0.11468431353569031","0.11468431353569031","2673","2673","2673"
"267499","0.11318519711494446","0.11318519711494446","0.11318519711494446","2674","2674","2674"
"267599","0.11794723570346832","0.11794723570346832","0.11794723570346832","2675","2675","2675"
"267699","0.11116566509008408","0.11116566509008408","0.11116566509008408","2676","2676","2676"
"267799","0.11968713998794556","0.11968713998794556","0.11968713998794556","2677","2677","2677"
"267899","0.11460105329751968","0.11460105329751968","0.11460105329751968","2678","2678","2678"
"267999","0.11158411204814911","0.11158411204814911","0.11158411204814911","2679","2679","2679"
"268099","0.11253710091114044","0.11253710091114044","0.11253710091114044","2680","2680","2680"
"268199","0.10581333190202713","0.10581333190202713","0.10581333190202713","2681","2681","2681"
"268299","0.10817746073007584","0.10817746073007584","0.10817746073007584","2682","2682","2682"
"268399","0.11632697284221649","0.11632697284221649","0.11632697284221649","2683","2683","2683"
"268499","0.11144227534532547","0.11144227534532547","0.11144227534532547","2684","2684","2684"
"268599","0.11074525862932205","0.11074525862932205","0.11074525862932205","2685","2685","2685"
"268699","0.11167266964912415","0.11167266964912415","0.11167266964912415","2686","2686","2686"
"268799","0.10821150243282318","0.10821150243282318","0.10821150243282318","2687","2687","2687"
"268899","0.1140269786119461","0.1140269786119461","0.1140269786119461","2688","2688","2688"
"268999","0.10806111246347427","0.10806111246347427","0.10806111246347427","2689","2689","2689"
"269099","0.10823700577020645","0.10823700577020645","0.10823700577020645","2690","2690","2690"
"269199","0.11298509687185287","0.11298509687185287","0.11298509687185287","2691","2691","2691"
"269299","0.11645931005477905","0.11645931005477905","0.11645931005477905","2692","2692","2692"
"269399","0.11431190371513367","0.11431190371513367","0.11431190371513367","2693","2693","2693"
"269499","0.11793798953294754","0.11793798953294754","0.11793798953294754","2694","2694","2694"
"269599","0.11647017300128937","0.11647017300128937","0.11647017300128937","2695","2695","2695"
"269699","0.11350356042385101","0.11350356042385101","0.11350356042385101","2696","2696","2696"
"269799","0.1120249554514885","0.1120249554514885","0.1120249554514885","2697","2697","2697"
"269899","0.12633904814720154","0.12633904814720154","0.12633904814720154","2698","2698","2698"
"269999","0.10843918472528458","0.10843918472528458","0.10843918472528458","2699","2699","2699"
"270099","0.11408977210521698","0.11408977210521698","0.11408977210521698","2700","2700","2700"
"270199","0.11021324247121811","0.11021324247121811","0.11021324247121811","2701","2701","2701"
"270299","0.11043471097946167","0.11043471097946167","0.11043471097946167","2702","2702","2702"
"270399","0.11434656381607056","0.11434656381607056","0.11434656381607056","2703","2703","2703"
"270499","0.11272244900465012","0.11272244900465012","0.11272244900465012","2704","2704","2704"
"270599","0.10981962084770203","0.10981962084770203","0.10981962084770203","2705","2705","2705"
"270699","0.11364898085594177","0.11364898085594177","0.11364898085594177","2706","2706","2706"
"270799","0.11282780766487122","0.11282780766487122","0.11282780766487122","2707","2707","2707"
"270899","0.11442836374044418","0.11442836374044418","0.11442836374044418","2708","2708","2708"
"270999","0.11761453747749329","0.11761453747749329","0.11761453747749329","2709","2709","2709"
"271099","0.11418092250823975","0.11418092250823975","0.11418092250823975","2710","2710","2710"
"271199","0.11617593467235565","0.11617593467235565","0.11617593467235565","2711","2711","2711"
"271299","0.11944994330406189","0.11944994330406189","0.11944994330406189","2712","2712","2712"
"271399","0.12445423007011414","0.12445423007011414","0.12445423007011414","2713","2713","2713"
"271499","0.1165173351764679","0.1165173351764679","0.1165173351764679","2714","2714","2714"
"271599","0.11701902002096176","0.11701902002096176","0.11701902002096176","2715","2715","2715"
"271699","0.11882834136486053","0.11882834136486053","0.11882834136486053","2716","2716","2716"
"271799","0.11400005221366882","0.11400005221366882","0.11400005221366882","2717","2717","2717"
"271899","0.1099337711930275","0.1099337711930275","0.1099337711930275","2718","2718","2718"
"271999","0.10815839469432831","0.10815839469432831","0.10815839469432831","2719","2719","2719"
"272099","0.11082036793231964","0.11082036793231964","0.11082036793231964","2720","2720","2720"
"272199","0.11612698435783386","0.11612698435783386","0.11612698435783386","2721","2721","2721"
"272299","0.11149684339761734","0.11149684339761734","0.11149684339761734","2722","2722","2722"
"272399","0.11034011840820312","0.11034011840820312","0.11034011840820312","2723","2723","2723"
"272499","0.11176283657550812","0.11176283657550812","0.11176283657550812","2724","2724","2724"
"272599","0.11395878344774246","0.11395878344774246","0.11395878344774246","2725","2725","2725"
"272699","0.11159264296293259","0.11159264296293259","0.11159264296293259","2726","2726","2726"
"272799","0.11374836415052414","0.11374836415052414","0.11374836415052414","2727","2727","2727"
"272899","0.11177357286214828","0.11177357286214828","0.11177357286214828","2728","2728","2728"
"272999","0.1128804013133049","0.1128804013133049","0.1128804013133049","2729","2729","2729"
"273099","0.11783400177955627","0.11783400177955627","0.11783400177955627","2730","2730","2730"
"273199","0.11102014034986496","0.11102014034986496","0.11102014034986496","2731","2731","2731"
"273299","0.11101764440536499","0.11101764440536499","0.11101764440536499","2732","2732","2732"
"273399","0.11160098761320114","0.11160098761320114","0.11160098761320114","2733","2733","2733"
"273499","0.1115662083029747","0.1115662083029747","0.1115662083029747","2734","2734","2734"
"273599","0.11866132915019989","0.11866132915019989","0.11866132915019989","2735","2735","2735"
"273699","0.10865916311740875","0.10865916311740875","0.10865916311740875","2736","2736","2736"
"273799","0.11208053678274155","0.11208053678274155","0.11208053678274155","2737","2737","2737"
"273899","0.11090246587991714","0.11090246587991714","0.11090246587991714","2738","2738","2738"
"273999","0.10895894467830658","0.10895894467830658","0.10895894467830658","2739","2739","2739"
"274099","0.11177453398704529","0.11177453398704529","0.11177453398704529","2740","2740","2740"
"274199","0.11090024560689926","0.11090024560689926","0.11090024560689926","2741","2741","2741"
"274299","0.11731015890836716","0.11731015890836716","0.11731015890836716","2742","2742","2742"
"274399","0.11593619734048843","0.11593619734048843","0.11593619734048843","2743","2743","2743"
"274499","0.10655917227268219","0.10655917227268219","0.10655917227268219","2744","2744","2744"
"274599","0.11024965345859528","0.11024965345859528","0.11024965345859528","2745","2745","2745"
"274699","0.11021038889884949","0.11021038889884949","0.11021038889884949","2746","2746","2746"
"274799","0.11833009123802185","0.11833009123802185","0.11833009123802185","2747","2747","2747"
"274899","0.11583217233419418","0.11583217233419418","0.11583217233419418","2748","2748","2748"
"274999","0.11652421206235886","0.11652421206235886","0.11652421206235886","2749","2749","2749"
"275099","0.11141420155763626","0.11141420155763626","0.11141420155763626","2750","2750","2750"
"275199","0.11063716560602188","0.11063716560602188","0.11063716560602188","2751","2751","2751"
"275299","0.11052393913269043","0.11052393913269043","0.11052393913269043","2752","2752","2752"
"275399","0.11180993914604187","0.11180993914604187","0.11180993914604187","2753","2753","2753"
"275499","0.11217747628688812","0.11217747628688812","0.11217747628688812","2754","2754","2754"
"275599","0.11136815696954727","0.11136815696954727","0.11136815696954727","2755","2755","2755"
"275699","0.1224365085363388","0.1224365085363388","0.1224365085363388","2756","2756","2756"
"275799","0.115096315741539","0.115096315741539","0.115096315741539","2757","2757","2757"
"275899","0.11413171887397766","0.11413171887397766","0.11413171887397766","2758","2758","2758"
"275999","0.11421888321638107","0.11421888321638107","0.11421888321638107","2759","2759","2759"
"276099","0.1086321771144867","0.1086321771144867","0.1086321771144867","2760","2760","2760"
"276199","0.10772323608398438","0.10772323608398438","0.10772323608398438","2761","2761","2761"
"276299","0.11409464478492737","0.11409464478492737","0.11409464478492737","2762","2762","2762"
"276399","0.11912884563207626","0.11912884563207626","0.11912884563207626","2763","2763","2763"
"276499","0.11600901931524277","0.11600901931524277","0.11600901931524277","2764","2764","2764"
"276599","0.10851690918207169","0.10851690918207169","0.10851690918207169","2765","2765","2765"
"276699","0.11608376353979111","0.11608376353979111","0.11608376353979111","2766","2766","2766"
"276799","0.11105568706989288","0.11105568706989288","0.11105568706989288","2767","2767","2767"
"276899","0.11241040378808975","0.11241040378808975","0.11241040378808975","2768","2768","2768"
"276999","0.1148112565279007","0.1148112565279007","0.1148112565279007","2769","2769","2769"
"277099","0.11201015114784241","0.11201015114784241","0.11201015114784241","2770","2770","2770"
"277199","0.10972464829683304","0.10972464829683304","0.10972464829683304","2771","2771","2771"
"277299","0.10877726972103119","0.10877726972103119","0.10877726972103119","2772","2772","2772"
"277399","0.11695870757102966","0.11695870757102966","0.11695870757102966","2773","2773","2773"
"277499","0.1118752583861351","0.1118752583861351","0.1118752583861351","2774","2774","2774"
"277599","0.11476980149745941","0.11476980149745941","0.11476980149745941","2775","2775","2775"
"277699","0.11700281500816345","0.11700281500816345","0.11700281500816345","2776","2776","2776"
"277799","0.1120096817612648","0.1120096817612648","0.1120096817612648","2777","2777","2777"
"277899","0.114885114133358","0.114885114133358","0.114885114133358","2778","2778","2778"
"277999","0.11312499642372131","0.11312499642372131","0.11312499642372131","2779","2779","2779"
"278099","0.11063936352729797","0.11063936352729797","0.11063936352729797","2780","2780","2780"
"278199","0.11448624730110168","0.11448624730110168","0.11448624730110168","2781","2781","2781"
"278299","0.11311245709657669","0.11311245709657669","0.11311245709657669","2782","2782","2782"
"278399","0.11218052357435226","0.11218052357435226","0.11218052357435226","2783","2783","2783"
"278499","0.11343574523925781","0.11343574523925781","0.11343574523925781","2784","2784","2784"
"278599","0.11226914823055267","0.11226914823055267","0.11226914823055267","2785","2785","2785"
"278699","0.11469428241252899","0.11469428241252899","0.11469428241252899","2786","2786","2786"
"278799","0.1158493384718895","0.1158493384718895","0.1158493384718895","2787","2787","2787"
"278899","0.11249299347400665","0.11249299347400665","0.11249299347400665","2788","2788","2788"
"278999","0.11288560926914215","0.11288560926914215","0.11288560926914215","2789","2789","2789"
"279099","0.10945718735456467","0.10945718735456467","0.10945718735456467","2790","2790","2790"
"279199","0.11491349339485168","0.11491349339485168","0.11491349339485168","2791","2791","2791"
"279299","0.11330906301736832","0.11330906301736832","0.11330906301736832","2792","2792","2792"
"279399","0.117726169526577","0.117726169526577","0.117726169526577","2793","2793","2793"
"279499","0.114107146859169","0.114107146859169","0.114107146859169","2794","2794","2794"
"279599","0.11359623074531555","0.11359623074531555","0.11359623074531555","2795","2795","2795"
"279699","0.11713889241218567","0.11713889241218567","0.11713889241218567","2796","2796","2796"
"279799","0.11238498985767365","0.11238498985767365","0.11238498985767365","2797","2797","2797"
"279899","0.11677376180887222","0.11677376180887222","0.11677376180887222","2798","2798","2798"
"279999","0.10543837398290634","0.10543837398290634","0.10543837398290634","2799","2799","2799"
"280099","0.10726655274629593","0.10726655274629593","0.10726655274629593","2800","2800","2800"
"280199","0.11278916150331497","0.11278916150331497","0.11278916150331497","2801","2801","2801"
"280299","0.11501286178827286","0.11501286178827286","0.11501286178827286","2802","2802","2802"
"280399","0.11250943690538406","0.11250943690538406","0.11250943690538406","2803","2803","2803"
"280499","0.11809191107749939","0.11809191107749939","0.11809191107749939","2804","2804","2804"
"280599","0.10876982659101486","0.10876982659101486","0.10876982659101486","2805","2805","2805"
"280699","0.11635076254606247","0.11635076254606247","0.11635076254606247","2806","2806","2806"
"280799","0.11344023793935776","0.11344023793935776","0.11344023793935776","2807","2807","2807"
"280899","0.10935680568218231","0.10935680568218231","0.10935680568218231","2808","2808","2808"
"280999","0.11296016722917557","0.11296016722917557","0.11296016722917557","2809","2809","2809"
"281099","0.11441884934902191","0.11441884934902191","0.11441884934902191","2810","2810","2810"
"281199","0.11635679751634598","0.11635679751634598","0.11635679751634598","2811","2811","2811"
"281299","0.11536483466625214","0.11536483466625214","0.11536483466625214","2812","2812","2812"
"281399","0.11403612792491913","0.11403612792491913","0.11403612792491913","2813","2813","2813"
"281499","0.11485128849744797","0.11485128849744797","0.11485128849744797","2814","2814","2814"
"281599","0.11440771818161011","0.11440771818161011","0.11440771818161011","2815","2815","2815"
"281699","0.11215630918741226","0.11215630918741226","0.11215630918741226","2816","2816","2816"
"281799","0.11443711817264557","0.11443711817264557","0.11443711817264557","2817","2817","2817"
"281899","0.11887630820274353","0.11887630820274353","0.11887630820274353","2818","2818","2818"
"281999","0.10973520576953888","0.10973520576953888","0.10973520576953888","2819","2819","2819"
"282099","0.1147010400891304","0.1147010400891304","0.1147010400891304","2820","2820","2820"
"282199","0.11003169417381287","0.11003169417381287","0.11003169417381287","2821","2821","2821"
"282299","0.11615518480539322","0.11615518480539322","0.11615518480539322","2822","2822","2822"
"282399","0.11978401988744736","0.11978401988744736","0.11978401988744736","2823","2823","2823"
"282499","0.11699338257312775","0.11699338257312775","0.11699338257312775","2824","2824","2824"
"282599","0.11244767904281616","0.11244767904281616","0.11244767904281616","2825","2825","2825"
"282699","0.1147100180387497","0.1147100180387497","0.1147100180387497","2826","2826","2826"
"282799","0.11776808649301529","0.11776808649301529","0.11776808649301529","2827","2827","2827"
"282899","0.11680415272712708","0.11680415272712708","0.11680415272712708","2828","2828","2828"
"282999","0.11744892597198486","0.11744892597198486","0.11744892597198486","2829","2829","2829"
"283099","0.1125970408320427","0.1125970408320427","0.1125970408320427","2830","2830","2830"
"283199","0.10984191298484802","0.10984191298484802","0.10984191298484802","2831","2831","2831"
"283299","0.11699157953262329","0.11699157953262329","0.11699157953262329","2832","2832","2832"
"283399","0.11594514548778534","0.11594514548778534","0.11594514548778534","2833","2833","2833"
"283499","0.11280852556228638","0.11280852556228638","0.11280852556228638","2834","2834","2834"
"283599","0.11255419999361038","0.11255419999361038","0.11255419999361038","2835","2835","2835"
"283699","0.1166105717420578","0.1166105717420578","0.1166105717420578","2836","2836","2836"
"283799","0.10720378160476685","0.10720378160476685","0.10720378160476685","2837","2837","2837"
"283899","0.11602780222892761","0.11602780222892761","0.11602780222892761","2838","2838","2838"
"283999","0.11204475909471512","0.11204475909471512","0.11204475909471512","2839","2839","2839"
"284099","0.11806672066450119","0.11806672066450119","0.11806672066450119","2840","2840","2840"
"284199","0.11769720911979675","0.11769720911979675","0.11769720911979675","2841","2841","2841"
"284299","0.11272674798965454","0.11272674798965454","0.11272674798965454","2842","2842","2842"
"284399","0.11302457749843597","0.11302457749843597","0.11302457749843597","2843","2843","2843"
"284499","0.11759964376688004","0.11759964376688004","0.11759964376688004","2844","2844","2844"
"284599","0.10868653655052185","0.10868653655052185","0.10868653655052185","2845","2845","2845"
"284699","0.10767198354005814","0.10767198354005814","0.10767198354005814","2846","2846","2846"
"284799","0.11413175612688065","0.11413175612688065","0.11413175612688065","2847","2847","2847"
"284899","0.10526878386735916","0.10526878386735916","0.10526878386735916","2848","2848","2848"
"284999","0.11286509037017822","0.11286509037017822","0.11286509037017822","2849","2849","2849"
"285099","0.11372985690832138","0.11372985690832138","0.11372985690832138","2850","2850","2850"
"285199","0.10989895462989807","0.10989895462989807","0.10989895462989807","2851","2851","2851"
"285299","0.10463135689496994","0.10463135689496994","0.10463135689496994","2852","2852","2852"
"285399","0.11181339621543884","0.11181339621543884","0.11181339621543884","2853","2853","2853"
"285499","0.11258824914693832","0.11258824914693832","0.11258824914693832","2854","2854","2854"
"285599","0.10591839998960495","0.10591839998960495","0.10591839998960495","2855","2855","2855"
"285699","0.11178473383188248","0.11178473383188248","0.11178473383188248","2856","2856","2856"
"285799","0.10896153002977371","0.10896153002977371","0.10896153002977371","2857","2857","2857"
"285899","0.11673735082149506","0.11673735082149506","0.11673735082149506","2858","2858","2858"
"285999","0.10986623913049698","0.10986623913049698","0.10986623913049698","2859","2859","2859"
"286099","0.12076588720083237","0.12076588720083237","0.12076588720083237","2860","2860","2860"
"286199","0.10956812649965286","0.10956812649965286","0.10956812649965286","2861","2861","2861"
"286299","0.1103164553642273","0.1103164553642273","0.1103164553642273","2862","2862","2862"
"286399","0.11663007736206055","0.11663007736206055","0.11663007736206055","2863","2863","2863"
