"trainer/global_step","causal_small - train_loss","causal_small - train_loss__MIN","causal_small - train_loss__MAX","causal_small - _step","causal_small - _step__MIN","causal_small - _step__MAX"
"236999","0.13664363324642181","0.13664363324642181","0.13664363324642181","2369","2369","2369"
"237099","0.1314862072467804","0.1314862072467804","0.1314862072467804","2370","2370","2370"
"237199","0.13529765605926514","0.13529765605926514","0.13529765605926514","2371","2371","2371"
"237299","0.13526642322540283","0.13526642322540283","0.13526642322540283","2372","2372","2372"
"237399","0.13488033413887024","0.13488033413887024","0.13488033413887024","2373","2373","2373"
"237499","0.13985809683799744","0.13985809683799744","0.13985809683799744","2374","2374","2374"
"237599","0.13425566256046295","0.13425566256046295","0.13425566256046295","2375","2375","2375"
"237699","0.133914515376091","0.133914515376091","0.133914515376091","2376","2376","2376"
"237799","0.1299866884946823","0.1299866884946823","0.1299866884946823","2377","2377","2377"
"237899","0.12843546271324158","0.12843546271324158","0.12843546271324158","2378","2378","2378"
"237999","0.13172298669815063","0.13172298669815063","0.13172298669815063","2379","2379","2379"
"238099","0.125557079911232","0.125557079911232","0.125557079911232","2380","2380","2380"
"238199","0.1342107653617859","0.1342107653617859","0.1342107653617859","2381","2381","2381"
"238299","0.1358814835548401","0.1358814835548401","0.1358814835548401","2382","2382","2382"
"238399","0.13650014996528625","0.13650014996528625","0.13650014996528625","2383","2383","2383"
"238499","0.13277950882911682","0.13277950882911682","0.13277950882911682","2384","2384","2384"
"238599","0.12732595205307007","0.12732595205307007","0.12732595205307007","2385","2385","2385"
"238699","0.1310620903968811","0.1310620903968811","0.1310620903968811","2386","2386","2386"
"238799","0.13593190908432007","0.13593190908432007","0.13593190908432007","2387","2387","2387"
"238899","0.13273411989212036","0.13273411989212036","0.13273411989212036","2388","2388","2388"
"238999","0.13174346089363098","0.13174346089363098","0.13174346089363098","2389","2389","2389"
"239099","0.12634916603565216","0.12634916603565216","0.12634916603565216","2390","2390","2390"
"239199","0.13490508496761322","0.13490508496761322","0.13490508496761322","2391","2391","2391"
"239299","0.12888655066490173","0.12888655066490173","0.12888655066490173","2392","2392","2392"
"239399","0.13166986405849457","0.13166986405849457","0.13166986405849457","2393","2393","2393"
"239499","0.12744267284870148","0.12744267284870148","0.12744267284870148","2394","2394","2394"
"239599","0.1309226155281067","0.1309226155281067","0.1309226155281067","2395","2395","2395"
"239699","0.12554140388965607","0.12554140388965607","0.12554140388965607","2396","2396","2396"
"239799","0.1283024549484253","0.1283024549484253","0.1283024549484253","2397","2397","2397"
"239899","0.1356571763753891","0.1356571763753891","0.1356571763753891","2398","2398","2398"
"239999","0.13229650259017944","0.13229650259017944","0.13229650259017944","2399","2399","2399"
"240099","0.1360625922679901","0.1360625922679901","0.1360625922679901","2400","2400","2400"
"240199","0.12883032858371735","0.12883032858371735","0.12883032858371735","2401","2401","2401"
"240299","0.13391390442848206","0.13391390442848206","0.13391390442848206","2402","2402","2402"
"240399","0.13270902633666992","0.13270902633666992","0.13270902633666992","2403","2403","2403"
"240499","0.13083970546722412","0.13083970546722412","0.13083970546722412","2404","2404","2404"
"240599","0.1330152153968811","0.1330152153968811","0.1330152153968811","2405","2405","2405"
"240699","0.13060493767261505","0.13060493767261505","0.13060493767261505","2406","2406","2406"
"240799","0.13731275498867035","0.13731275498867035","0.13731275498867035","2407","2407","2407"
"240899","0.13156519830226898","0.13156519830226898","0.13156519830226898","2408","2408","2408"
"240999","0.12794779241085052","0.12794779241085052","0.12794779241085052","2409","2409","2409"
"241099","0.13665662705898285","0.13665662705898285","0.13665662705898285","2410","2410","2410"
"241199","0.13470199704170227","0.13470199704170227","0.13470199704170227","2411","2411","2411"
"241299","0.13815078139305115","0.13815078139305115","0.13815078139305115","2412","2412","2412"
"241399","0.13152846693992615","0.13152846693992615","0.13152846693992615","2413","2413","2413"
"241499","0.13265173137187958","0.13265173137187958","0.13265173137187958","2414","2414","2414"
"241599","0.1258067488670349","0.1258067488670349","0.1258067488670349","2415","2415","2415"
"241699","0.13621926307678223","0.13621926307678223","0.13621926307678223","2416","2416","2416"
"241799","0.13789360225200653","0.13789360225200653","0.13789360225200653","2417","2417","2417"
"241899","0.13044364750385284","0.13044364750385284","0.13044364750385284","2418","2418","2418"
"241999","0.13772211968898773","0.13772211968898773","0.13772211968898773","2419","2419","2419"
"242099","0.13336336612701416","0.13336336612701416","0.13336336612701416","2420","2420","2420"
"242199","0.13384312391281128","0.13384312391281128","0.13384312391281128","2421","2421","2421"
"242299","0.13233642280101776","0.13233642280101776","0.13233642280101776","2422","2422","2422"
"242399","0.12928058207035065","0.12928058207035065","0.12928058207035065","2423","2423","2423"
"242499","0.13352876901626587","0.13352876901626587","0.13352876901626587","2424","2424","2424"
"242599","0.130626380443573","0.130626380443573","0.130626380443573","2425","2425","2425"
"242699","0.13245512545108795","0.13245512545108795","0.13245512545108795","2426","2426","2426"
"242799","0.12847529351711273","0.12847529351711273","0.12847529351711273","2427","2427","2427"
"242899","0.13443022966384888","0.13443022966384888","0.13443022966384888","2428","2428","2428"
"242999","0.13316619396209717","0.13316619396209717","0.13316619396209717","2429","2429","2429"
"243099","0.13086503744125366","0.13086503744125366","0.13086503744125366","2430","2430","2430"
"243199","0.1336061954498291","0.1336061954498291","0.1336061954498291","2431","2431","2431"
"243299","0.13312603533267975","0.13312603533267975","0.13312603533267975","2432","2432","2432"
"243399","0.13348622620105743","0.13348622620105743","0.13348622620105743","2433","2433","2433"
"243499","0.13217875361442566","0.13217875361442566","0.13217875361442566","2434","2434","2434"
"243599","0.13403037190437317","0.13403037190437317","0.13403037190437317","2435","2435","2435"
"243699","0.13425585627555847","0.13425585627555847","0.13425585627555847","2436","2436","2436"
"243799","0.132267564535141","0.132267564535141","0.132267564535141","2437","2437","2437"
"243899","0.12796802818775177","0.12796802818775177","0.12796802818775177","2438","2438","2438"
"243999","0.13315677642822266","0.13315677642822266","0.13315677642822266","2439","2439","2439"
"244099","0.13340134918689728","0.13340134918689728","0.13340134918689728","2440","2440","2440"
"244199","0.12776648998260498","0.12776648998260498","0.12776648998260498","2441","2441","2441"
"244299","0.13631591200828552","0.13631591200828552","0.13631591200828552","2442","2442","2442"
"244399","0.13236573338508606","0.13236573338508606","0.13236573338508606","2443","2443","2443"
"244499","0.1369195580482483","0.1369195580482483","0.1369195580482483","2444","2444","2444"
"244599","0.12857472896575928","0.12857472896575928","0.12857472896575928","2445","2445","2445"
"244699","0.13814371824264526","0.13814371824264526","0.13814371824264526","2446","2446","2446"
"244799","0.13268686830997467","0.13268686830997467","0.13268686830997467","2447","2447","2447"
"244899","0.13522891700267792","0.13522891700267792","0.13522891700267792","2448","2448","2448"
"244999","0.1346488893032074","0.1346488893032074","0.1346488893032074","2449","2449","2449"
"245099","0.13482974469661713","0.13482974469661713","0.13482974469661713","2450","2450","2450"
"245199","0.1324593424797058","0.1324593424797058","0.1324593424797058","2451","2451","2451"
"245299","0.13117700815200806","0.13117700815200806","0.13117700815200806","2452","2452","2452"
"245399","0.13239362835884094","0.13239362835884094","0.13239362835884094","2453","2453","2453"
"245499","0.12873780727386475","0.12873780727386475","0.12873780727386475","2454","2454","2454"
"245599","0.12912198901176453","0.12912198901176453","0.12912198901176453","2455","2455","2455"
"245699","0.1356779932975769","0.1356779932975769","0.1356779932975769","2456","2456","2456"
"245799","0.1328980028629303","0.1328980028629303","0.1328980028629303","2457","2457","2457"
"245899","0.13598711788654327","0.13598711788654327","0.13598711788654327","2458","2458","2458"
"245999","0.13605155050754547","0.13605155050754547","0.13605155050754547","2459","2459","2459"
"246099","0.13005881011486053","0.13005881011486053","0.13005881011486053","2460","2460","2460"
"246199","0.14129433035850525","0.14129433035850525","0.14129433035850525","2461","2461","2461"
"246299","0.13171888887882233","0.13171888887882233","0.13171888887882233","2462","2462","2462"
"246399","0.13130880892276764","0.13130880892276764","0.13130880892276764","2463","2463","2463"
"246499","0.12738128006458282","0.12738128006458282","0.12738128006458282","2464","2464","2464"
"246599","0.1410064995288849","0.1410064995288849","0.1410064995288849","2465","2465","2465"
"246699","0.13739942014217377","0.13739942014217377","0.13739942014217377","2466","2466","2466"
"246799","0.1292131394147873","0.1292131394147873","0.1292131394147873","2467","2467","2467"
"246899","0.1384279578924179","0.1384279578924179","0.1384279578924179","2468","2468","2468"
"246999","0.1326828896999359","0.1326828896999359","0.1326828896999359","2469","2469","2469"
"247099","0.13519760966300964","0.13519760966300964","0.13519760966300964","2470","2470","2470"
"247199","0.13074558973312378","0.13074558973312378","0.13074558973312378","2471","2471","2471"
"247299","0.13985057175159454","0.13985057175159454","0.13985057175159454","2472","2472","2472"
"247399","0.13421466946601868","0.13421466946601868","0.13421466946601868","2473","2473","2473"
"247499","0.1343255341053009","0.1343255341053009","0.1343255341053009","2474","2474","2474"
"247599","0.1311272233724594","0.1311272233724594","0.1311272233724594","2475","2475","2475"
"247699","0.13449570536613464","0.13449570536613464","0.13449570536613464","2476","2476","2476"
"247799","0.13453181087970734","0.13453181087970734","0.13453181087970734","2477","2477","2477"
"247899","0.1363913118839264","0.1363913118839264","0.1363913118839264","2478","2478","2478"
"247999","0.13546045124530792","0.13546045124530792","0.13546045124530792","2479","2479","2479"
"248099","0.13217170536518097","0.13217170536518097","0.13217170536518097","2480","2480","2480"
"248199","0.13052769005298615","0.13052769005298615","0.13052769005298615","2481","2481","2481"
"248299","0.13348077237606049","0.13348077237606049","0.13348077237606049","2482","2482","2482"
"248399","0.13490313291549683","0.13490313291549683","0.13490313291549683","2483","2483","2483"
"248499","0.129003643989563","0.129003643989563","0.129003643989563","2484","2484","2484"
"248599","0.13545389473438263","0.13545389473438263","0.13545389473438263","2485","2485","2485"
"248699","0.12978911399841309","0.12978911399841309","0.12978911399841309","2486","2486","2486"
"248799","0.13254624605178833","0.13254624605178833","0.13254624605178833","2487","2487","2487"
"248899","0.13150903582572937","0.13150903582572937","0.13150903582572937","2488","2488","2488"
"248999","0.12792454659938812","0.12792454659938812","0.12792454659938812","2489","2489","2489"
"249099","0.12866820394992828","0.12866820394992828","0.12866820394992828","2490","2490","2490"
"249199","0.13184453547000885","0.13184453547000885","0.13184453547000885","2491","2491","2491"
"249299","0.1323092132806778","0.1323092132806778","0.1323092132806778","2492","2492","2492"
"249399","0.1333688646554947","0.1333688646554947","0.1333688646554947","2493","2493","2493"
"249499","0.14097903668880463","0.14097903668880463","0.14097903668880463","2494","2494","2494"
"249599","0.1348581612110138","0.1348581612110138","0.1348581612110138","2495","2495","2495"
"249699","0.1316426694393158","0.1316426694393158","0.1316426694393158","2496","2496","2496"
"249799","0.1290486454963684","0.1290486454963684","0.1290486454963684","2497","2497","2497"
"249899","0.13681794703006744","0.13681794703006744","0.13681794703006744","2498","2498","2498"
"249999","0.1290394514799118","0.1290394514799118","0.1290394514799118","2499","2499","2499"
"250099","0.13037003576755524","0.13037003576755524","0.13037003576755524","2500","2500","2500"
"250199","0.13053356111049652","0.13053356111049652","0.13053356111049652","2501","2501","2501"
"250299","0.1417572796344757","0.1417572796344757","0.1417572796344757","2502","2502","2502"
"250399","0.12997861206531525","0.12997861206531525","0.12997861206531525","2503","2503","2503"
"250499","0.135213702917099","0.135213702917099","0.135213702917099","2504","2504","2504"
"250599","0.1352502405643463","0.1352502405643463","0.1352502405643463","2505","2505","2505"
"250699","0.12870930135250092","0.12870930135250092","0.12870930135250092","2506","2506","2506"
"250799","0.12825162708759308","0.12825162708759308","0.12825162708759308","2507","2507","2507"
"250899","0.1368001252412796","0.1368001252412796","0.1368001252412796","2508","2508","2508"
"250999","0.13808636367321014","0.13808636367321014","0.13808636367321014","2509","2509","2509"
"251099","0.134893536567688","0.134893536567688","0.134893536567688","2510","2510","2510"
"251199","0.13037283718585968","0.13037283718585968","0.13037283718585968","2511","2511","2511"
"251299","0.1357365846633911","0.1357365846633911","0.1357365846633911","2512","2512","2512"
"251399","0.12618666887283325","0.12618666887283325","0.12618666887283325","2513","2513","2513"
"251499","0.13933736085891724","0.13933736085891724","0.13933736085891724","2514","2514","2514"
"251599","0.13446779549121857","0.13446779549121857","0.13446779549121857","2515","2515","2515"
"251699","0.129131481051445","0.129131481051445","0.129131481051445","2516","2516","2516"
"251799","0.132486030459404","0.132486030459404","0.132486030459404","2517","2517","2517"
"251899","0.1324891895055771","0.1324891895055771","0.1324891895055771","2518","2518","2518"
"251999","0.13707534968852997","0.13707534968852997","0.13707534968852997","2519","2519","2519"
"252099","0.13116852939128876","0.13116852939128876","0.13116852939128876","2520","2520","2520"
"252199","0.13142447173595428","0.13142447173595428","0.13142447173595428","2521","2521","2521"
"252299","0.13403241336345673","0.13403241336345673","0.13403241336345673","2522","2522","2522"
"252399","0.133844256401062","0.133844256401062","0.133844256401062","2523","2523","2523"
"252499","0.13348399102687836","0.13348399102687836","0.13348399102687836","2524","2524","2524"
"252599","0.12947089970111847","0.12947089970111847","0.12947089970111847","2525","2525","2525"
"252699","0.13310465216636658","0.13310465216636658","0.13310465216636658","2526","2526","2526"
"252799","0.13848520815372467","0.13848520815372467","0.13848520815372467","2527","2527","2527"
"252899","0.1367332935333252","0.1367332935333252","0.1367332935333252","2528","2528","2528"
"252999","0.12920060753822327","0.12920060753822327","0.12920060753822327","2529","2529","2529"
"253099","0.13793408870697021","0.13793408870697021","0.13793408870697021","2530","2530","2530"
"253199","0.12961462140083313","0.12961462140083313","0.12961462140083313","2531","2531","2531"
"253299","0.13154515624046326","0.13154515624046326","0.13154515624046326","2532","2532","2532"
"253399","0.1340615302324295","0.1340615302324295","0.1340615302324295","2533","2533","2533"
"253499","0.13640719652175903","0.13640719652175903","0.13640719652175903","2534","2534","2534"
"253599","0.13528883457183838","0.13528883457183838","0.13528883457183838","2535","2535","2535"
"253699","0.13287506997585297","0.13287506997585297","0.13287506997585297","2536","2536","2536"
"253799","0.13484802842140198","0.13484802842140198","0.13484802842140198","2537","2537","2537"
"253899","0.13652518391609192","0.13652518391609192","0.13652518391609192","2538","2538","2538"
"253999","0.1347784399986267","0.1347784399986267","0.1347784399986267","2539","2539","2539"
"254099","0.1327456682920456","0.1327456682920456","0.1327456682920456","2540","2540","2540"
"254199","0.13117247819900513","0.13117247819900513","0.13117247819900513","2541","2541","2541"
"254299","0.12831541895866394","0.12831541895866394","0.12831541895866394","2542","2542","2542"
"254399","0.13458119332790375","0.13458119332790375","0.13458119332790375","2543","2543","2543"
"254499","0.12851420044898987","0.12851420044898987","0.12851420044898987","2544","2544","2544"
"254599","0.13280092179775238","0.13280092179775238","0.13280092179775238","2545","2545","2545"
"254699","0.1344125121831894","0.1344125121831894","0.1344125121831894","2546","2546","2546"
"254799","0.12596853077411652","0.12596853077411652","0.12596853077411652","2547","2547","2547"
"254899","0.12889140844345093","0.12889140844345093","0.12889140844345093","2548","2548","2548"
"254999","0.126418337225914","0.126418337225914","0.126418337225914","2549","2549","2549"
"255099","0.13708259165287018","0.13708259165287018","0.13708259165287018","2550","2550","2550"
"255199","0.1299007534980774","0.1299007534980774","0.1299007534980774","2551","2551","2551"
"255299","0.13039156794548035","0.13039156794548035","0.13039156794548035","2552","2552","2552"
"255399","0.13069742918014526","0.13069742918014526","0.13069742918014526","2553","2553","2553"
"255499","0.1332668960094452","0.1332668960094452","0.1332668960094452","2554","2554","2554"
"255599","0.14078573882579803","0.14078573882579803","0.14078573882579803","2555","2555","2555"
"255699","0.13469308614730835","0.13469308614730835","0.13469308614730835","2556","2556","2556"
"255799","0.1344740390777588","0.1344740390777588","0.1344740390777588","2557","2557","2557"
"255899","0.1350850611925125","0.1350850611925125","0.1350850611925125","2558","2558","2558"
"255999","0.1325817108154297","0.1325817108154297","0.1325817108154297","2559","2559","2559"
"256099","0.12513212859630585","0.12513212859630585","0.12513212859630585","2560","2560","2560"
"256199","0.12920072674751282","0.12920072674751282","0.12920072674751282","2561","2561","2561"
"256299","0.129402294754982","0.129402294754982","0.129402294754982","2562","2562","2562"
"256399","0.1334456205368042","0.1334456205368042","0.1334456205368042","2563","2563","2563"
"256499","0.1336490362882614","0.1336490362882614","0.1336490362882614","2564","2564","2564"
"256599","0.13218680024147034","0.13218680024147034","0.13218680024147034","2565","2565","2565"
"256699","0.13007691502571106","0.13007691502571106","0.13007691502571106","2566","2566","2566"
"256799","0.12967771291732788","0.12967771291732788","0.12967771291732788","2567","2567","2567"
"256899","0.13036099076271057","0.13036099076271057","0.13036099076271057","2568","2568","2568"
"256999","0.13617481291294098","0.13617481291294098","0.13617481291294098","2569","2569","2569"
"257099","0.13886232674121857","0.13886232674121857","0.13886232674121857","2570","2570","2570"
"257199","0.13638606667518616","0.13638606667518616","0.13638606667518616","2571","2571","2571"
"257299","0.13249264657497406","0.13249264657497406","0.13249264657497406","2572","2572","2572"
"257399","0.13846422731876373","0.13846422731876373","0.13846422731876373","2573","2573","2573"
"257499","0.13815049827098846","0.13815049827098846","0.13815049827098846","2574","2574","2574"
"257599","0.1292131543159485","0.1292131543159485","0.1292131543159485","2575","2575","2575"
"257699","0.13014152646064758","0.13014152646064758","0.13014152646064758","2576","2576","2576"
"257799","0.13612617552280426","0.13612617552280426","0.13612617552280426","2577","2577","2577"
"257899","0.12816765904426575","0.12816765904426575","0.12816765904426575","2578","2578","2578"
"257999","0.13441206514835358","0.13441206514835358","0.13441206514835358","2579","2579","2579"
"258099","0.133420929312706","0.133420929312706","0.133420929312706","2580","2580","2580"
"258199","0.1336861252784729","0.1336861252784729","0.1336861252784729","2581","2581","2581"
"258299","0.12885315716266632","0.12885315716266632","0.12885315716266632","2582","2582","2582"
"258399","0.13400715589523315","0.13400715589523315","0.13400715589523315","2583","2583","2583"
"258499","0.1330679953098297","0.1330679953098297","0.1330679953098297","2584","2584","2584"
"258599","0.1363174021244049","0.1363174021244049","0.1363174021244049","2585","2585","2585"
"258699","0.13931956887245178","0.13931956887245178","0.13931956887245178","2586","2586","2586"
"258799","0.13098709285259247","0.13098709285259247","0.13098709285259247","2587","2587","2587"
"258899","0.13325956463813782","0.13325956463813782","0.13325956463813782","2588","2588","2588"
"258999","0.12984085083007812","0.12984085083007812","0.12984085083007812","2589","2589","2589"
"259099","0.13125954568386078","0.13125954568386078","0.13125954568386078","2590","2590","2590"
"259199","0.13034892082214355","0.13034892082214355","0.13034892082214355","2591","2591","2591"
"259299","0.1307019144296646","0.1307019144296646","0.1307019144296646","2592","2592","2592"
"259399","0.1263839602470398","0.1263839602470398","0.1263839602470398","2593","2593","2593"
"259499","0.1340373158454895","0.1340373158454895","0.1340373158454895","2594","2594","2594"
"259599","0.13878537714481354","0.13878537714481354","0.13878537714481354","2595","2595","2595"
"259699","0.12907925248146057","0.12907925248146057","0.12907925248146057","2596","2596","2596"
"259799","0.13333465158939362","0.13333465158939362","0.13333465158939362","2597","2597","2597"
"259899","0.13415266573429108","0.13415266573429108","0.13415266573429108","2598","2598","2598"
"259999","0.13496556878089905","0.13496556878089905","0.13496556878089905","2599","2599","2599"
"260099","0.13019153475761414","0.13019153475761414","0.13019153475761414","2600","2600","2600"
"260199","0.13354122638702393","0.13354122638702393","0.13354122638702393","2601","2601","2601"
"260299","0.13396254181861877","0.13396254181861877","0.13396254181861877","2602","2602","2602"
"260399","0.13640356063842773","0.13640356063842773","0.13640356063842773","2603","2603","2603"
"260499","0.13339532911777496","0.13339532911777496","0.13339532911777496","2604","2604","2604"
"260599","0.14179372787475586","0.14179372787475586","0.14179372787475586","2605","2605","2605"
"260699","0.1259869784116745","0.1259869784116745","0.1259869784116745","2606","2606","2606"
"260799","0.130213662981987","0.130213662981987","0.130213662981987","2607","2607","2607"
"260899","0.13722750544548035","0.13722750544548035","0.13722750544548035","2608","2608","2608"
"260999","0.13010254502296448","0.13010254502296448","0.13010254502296448","2609","2609","2609"
"261099","0.13417120277881622","0.13417120277881622","0.13417120277881622","2610","2610","2610"
"261199","0.13588230311870575","0.13588230311870575","0.13588230311870575","2611","2611","2611"
"261299","0.12480957061052322","0.12480957061052322","0.12480957061052322","2612","2612","2612"
"261399","0.1294199377298355","0.1294199377298355","0.1294199377298355","2613","2613","2613"
"261499","0.13496065139770508","0.13496065139770508","0.13496065139770508","2614","2614","2614"
"261599","0.1325768083333969","0.1325768083333969","0.1325768083333969","2615","2615","2615"
"261699","0.13797494769096375","0.13797494769096375","0.13797494769096375","2616","2616","2616"
"261799","0.13813899457454681","0.13813899457454681","0.13813899457454681","2617","2617","2617"
"261899","0.13531704246997833","0.13531704246997833","0.13531704246997833","2618","2618","2618"
"261999","0.12788721919059753","0.12788721919059753","0.12788721919059753","2619","2619","2619"
"262099","0.1314222812652588","0.1314222812652588","0.1314222812652588","2620","2620","2620"
"262199","0.1351454108953476","0.1351454108953476","0.1351454108953476","2621","2621","2621"
"262299","0.13432416319847107","0.13432416319847107","0.13432416319847107","2622","2622","2622"
"262399","0.1270028054714203","0.1270028054714203","0.1270028054714203","2623","2623","2623"
"262499","0.13264447450637817","0.13264447450637817","0.13264447450637817","2624","2624","2624"
"262599","0.1346672624349594","0.1346672624349594","0.1346672624349594","2625","2625","2625"
"262699","0.13330833613872528","0.13330833613872528","0.13330833613872528","2626","2626","2626"
"262799","0.13462360203266144","0.13462360203266144","0.13462360203266144","2627","2627","2627"
"262899","0.1262938380241394","0.1262938380241394","0.1262938380241394","2628","2628","2628"
"262999","0.12918879091739655","0.12918879091739655","0.12918879091739655","2629","2629","2629"
"263099","0.129176527261734","0.129176527261734","0.129176527261734","2630","2630","2630"
"263199","0.13085299730300903","0.13085299730300903","0.13085299730300903","2631","2631","2631"
"263299","0.1324044167995453","0.1324044167995453","0.1324044167995453","2632","2632","2632"
"263399","0.12938174605369568","0.12938174605369568","0.12938174605369568","2633","2633","2633"
"263499","0.13247516751289368","0.13247516751289368","0.13247516751289368","2634","2634","2634"
"263599","0.1350935846567154","0.1350935846567154","0.1350935846567154","2635","2635","2635"
"263699","0.12755706906318665","0.12755706906318665","0.12755706906318665","2636","2636","2636"
"263799","0.13015998899936676","0.13015998899936676","0.13015998899936676","2637","2637","2637"
"263899","0.12867330014705658","0.12867330014705658","0.12867330014705658","2638","2638","2638"
"263999","0.12562274932861328","0.12562274932861328","0.12562274932861328","2639","2639","2639"
"264099","0.1302160769701004","0.1302160769701004","0.1302160769701004","2640","2640","2640"
"264199","0.12717530131340027","0.12717530131340027","0.12717530131340027","2641","2641","2641"
"264299","0.1333058625459671","0.1333058625459671","0.1333058625459671","2642","2642","2642"
"264399","0.1282501220703125","0.1282501220703125","0.1282501220703125","2643","2643","2643"
"264499","0.1342276632785797","0.1342276632785797","0.1342276632785797","2644","2644","2644"
"264599","0.13683965802192688","0.13683965802192688","0.13683965802192688","2645","2645","2645"
"264699","0.1270589977502823","0.1270589977502823","0.1270589977502823","2646","2646","2646"
"264799","0.12850888073444366","0.12850888073444366","0.12850888073444366","2647","2647","2647"
"264899","0.12563753128051758","0.12563753128051758","0.12563753128051758","2648","2648","2648"
"264999","0.12699545919895172","0.12699545919895172","0.12699545919895172","2649","2649","2649"
"265099","0.13302317261695862","0.13302317261695862","0.13302317261695862","2650","2650","2650"
"265199","0.13604433834552765","0.13604433834552765","0.13604433834552765","2651","2651","2651"
"265299","0.13191035389900208","0.13191035389900208","0.13191035389900208","2652","2652","2652"
"265399","0.1347368359565735","0.1347368359565735","0.1347368359565735","2653","2653","2653"
"265499","0.12885263562202454","0.12885263562202454","0.12885263562202454","2654","2654","2654"
"265599","0.132330060005188","0.132330060005188","0.132330060005188","2655","2655","2655"
"265699","0.13158848881721497","0.13158848881721497","0.13158848881721497","2656","2656","2656"
"265799","0.12873409688472748","0.12873409688472748","0.12873409688472748","2657","2657","2657"
"265899","0.13409867882728577","0.13409867882728577","0.13409867882728577","2658","2658","2658"
"265999","0.12960542738437653","0.12960542738437653","0.12960542738437653","2659","2659","2659"
"266099","0.13406409323215485","0.13406409323215485","0.13406409323215485","2660","2660","2660"
"266199","0.1314179003238678","0.1314179003238678","0.1314179003238678","2661","2661","2661"
"266299","0.13090746104717255","0.13090746104717255","0.13090746104717255","2662","2662","2662"
"266399","0.13498708605766296","0.13498708605766296","0.13498708605766296","2663","2663","2663"
"266499","0.13078579306602478","0.13078579306602478","0.13078579306602478","2664","2664","2664"
"266599","0.13499698042869568","0.13499698042869568","0.13499698042869568","2665","2665","2665"
"266699","0.13236452639102936","0.13236452639102936","0.13236452639102936","2666","2666","2666"
"266799","0.13772377371788025","0.13772377371788025","0.13772377371788025","2667","2667","2667"
"266899","0.1428610384464264","0.1428610384464264","0.1428610384464264","2668","2668","2668"
"266999","0.13480763137340546","0.13480763137340546","0.13480763137340546","2669","2669","2669"
"267099","0.13019134104251862","0.13019134104251862","0.13019134104251862","2670","2670","2670"
"267199","0.13042722642421722","0.13042722642421722","0.13042722642421722","2671","2671","2671"
"267299","0.13911020755767822","0.13911020755767822","0.13911020755767822","2672","2672","2672"
"267399","0.13284412026405334","0.13284412026405334","0.13284412026405334","2673","2673","2673"
"267499","0.13218314945697784","0.13218314945697784","0.13218314945697784","2674","2674","2674"
"267599","0.1355733573436737","0.1355733573436737","0.1355733573436737","2675","2675","2675"
"267699","0.13016867637634277","0.13016867637634277","0.13016867637634277","2676","2676","2676"
"267799","0.1376221776008606","0.1376221776008606","0.1376221776008606","2677","2677","2677"
"267899","0.13436810672283173","0.13436810672283173","0.13436810672283173","2678","2678","2678"
"267999","0.1308320164680481","0.1308320164680481","0.1308320164680481","2679","2679","2679"
"268099","0.13191793859004974","0.13191793859004974","0.13191793859004974","2680","2680","2680"
"268199","0.12567710876464844","0.12567710876464844","0.12567710876464844","2681","2681","2681"
"268299","0.12691518664360046","0.12691518664360046","0.12691518664360046","2682","2682","2682"
"268399","0.13479898869991302","0.13479898869991302","0.13479898869991302","2683","2683","2683"
"268499","0.13080668449401855","0.13080668449401855","0.13080668449401855","2684","2684","2684"
"268599","0.12975089251995087","0.12975089251995087","0.12975089251995087","2685","2685","2685"
"268699","0.12919560074806213","0.12919560074806213","0.12919560074806213","2686","2686","2686"
"268799","0.12710124254226685","0.12710124254226685","0.12710124254226685","2687","2687","2687"
"268899","0.13392247259616852","0.13392247259616852","0.13392247259616852","2688","2688","2688"
"268999","0.12635403871536255","0.12635403871536255","0.12635403871536255","2689","2689","2689"
"269099","0.12957477569580078","0.12957477569580078","0.12957477569580078","2690","2690","2690"
"269199","0.132185161113739","0.132185161113739","0.132185161113739","2691","2691","2691"
"269299","0.13443559408187866","0.13443559408187866","0.13443559408187866","2692","2692","2692"
"269399","0.1324443817138672","0.1324443817138672","0.1324443817138672","2693","2693","2693"
"269499","0.13578172028064728","0.13578172028064728","0.13578172028064728","2694","2694","2694"
"269599","0.13400422036647797","0.13400422036647797","0.13400422036647797","2695","2695","2695"
"269699","0.13130246102809906","0.13130246102809906","0.13130246102809906","2696","2696","2696"
"269799","0.13082736730575562","0.13082736730575562","0.13082736730575562","2697","2697","2697"
"269899","0.14472061395645142","0.14472061395645142","0.14472061395645142","2698","2698","2698"
"269999","0.1253211349248886","0.1253211349248886","0.1253211349248886","2699","2699","2699"
"270099","0.13244159519672394","0.13244159519672394","0.13244159519672394","2700","2700","2700"
"270199","0.1301238238811493","0.1301238238811493","0.1301238238811493","2701","2701","2701"
"270299","0.129613995552063","0.129613995552063","0.129613995552063","2702","2702","2702"
"270399","0.13360626995563507","0.13360626995563507","0.13360626995563507","2703","2703","2703"
"270499","0.13180115818977356","0.13180115818977356","0.13180115818977356","2704","2704","2704"
"270599","0.12789246439933777","0.12789246439933777","0.12789246439933777","2705","2705","2705"
"270699","0.13113951683044434","0.13113951683044434","0.13113951683044434","2706","2706","2706"
"270799","0.1320374757051468","0.1320374757051468","0.1320374757051468","2707","2707","2707"
"270899","0.1317344307899475","0.1317344307899475","0.1317344307899475","2708","2708","2708"
