"trainer/global_step","vanilla - train_loss","vanilla - train_loss__MIN","vanilla - train_loss__MAX","vanilla - _step","vanilla - _step__MIN","vanilla - _step__MAX"
"113599","0.11295775324106216","0.11295775324106216","0.11295775324106216","1135","1135","1135"
"113699","0.1094183400273323","0.1094183400273323","0.1094183400273323","1136","1136","1136"
"113799","0.11958501487970352","0.11958501487970352","0.11958501487970352","1137","1137","1137"
"113899","0.1160798966884613","0.1160798966884613","0.1160798966884613","1138","1138","1138"
"113999","0.12319861352443695","0.12319861352443695","0.12319861352443695","1139","1139","1139"
"114099","0.1118864044547081","0.1118864044547081","0.1118864044547081","1140","1140","1140"
"114199","0.11110183596611023","0.11110183596611023","0.11110183596611023","1141","1141","1141"
"114299","0.11399714648723602","0.11399714648723602","0.11399714648723602","1142","1142","1142"
"114399","0.10720232874155045","0.10720232874155045","0.10720232874155045","1143","1143","1143"
"114499","0.11648168414831161","0.11648168414831161","0.11648168414831161","1144","1144","1144"
"114599","0.11030283570289612","0.11030283570289612","0.11030283570289612","1145","1145","1145"
"114699","0.11848793923854828","0.11848793923854828","0.11848793923854828","1146","1146","1146"
"114799","0.11117931455373764","0.11117931455373764","0.11117931455373764","1147","1147","1147"
"114899","0.11201740801334381","0.11201740801334381","0.11201740801334381","1148","1148","1148"
"114999","0.11167675256729126","0.11167675256729126","0.11167675256729126","1149","1149","1149"
"115099","0.11415818333625793","0.11415818333625793","0.11415818333625793","1150","1150","1150"
"115199","0.11867610365152359","0.11867610365152359","0.11867610365152359","1151","1151","1151"
"115299","0.12008803337812424","0.12008803337812424","0.12008803337812424","1152","1152","1152"
"115399","0.11835449934005737","0.11835449934005737","0.11835449934005737","1153","1153","1153"
"115499","0.1167147234082222","0.1167147234082222","0.1167147234082222","1154","1154","1154"
"115599","0.11580165475606918","0.11580165475606918","0.11580165475606918","1155","1155","1155"
"115699","0.11314712464809418","0.11314712464809418","0.11314712464809418","1156","1156","1156"
"115799","0.11229249089956284","0.11229249089956284","0.11229249089956284","1157","1157","1157"
"115899","0.10949526727199554","0.10949526727199554","0.10949526727199554","1158","1158","1158"
"115999","0.11004817485809326","0.11004817485809326","0.11004817485809326","1159","1159","1159"
"116099","0.11454878002405167","0.11454878002405167","0.11454878002405167","1160","1160","1160"
"116199","0.11670231074094772","0.11670231074094772","0.11670231074094772","1161","1161","1161"
"116299","0.1146625503897667","0.1146625503897667","0.1146625503897667","1162","1162","1162"
"116399","0.1170114204287529","0.1170114204287529","0.1170114204287529","1163","1163","1163"
"116499","0.11456774920225143","0.11456774920225143","0.11456774920225143","1164","1164","1164"
"116599","0.118901327252388","0.118901327252388","0.118901327252388","1165","1165","1165"
"116699","0.11425786465406418","0.11425786465406418","0.11425786465406418","1166","1166","1166"
"116799","0.11149680614471436","0.11149680614471436","0.11149680614471436","1167","1167","1167"
"116899","0.11325454711914062","0.11325454711914062","0.11325454711914062","1168","1168","1168"
"116999","0.10779712349176407","0.10779712349176407","0.10779712349176407","1169","1169","1169"
"117099","0.11825285106897354","0.11825285106897354","0.11825285106897354","1170","1170","1170"
"117199","0.1218482255935669","0.1218482255935669","0.1218482255935669","1171","1171","1171"
"117299","0.11926314979791641","0.11926314979791641","0.11926314979791641","1172","1172","1172"
"117399","0.11928088217973709","0.11928088217973709","0.11928088217973709","1173","1173","1173"
"117499","0.1103006973862648","0.1103006973862648","0.1103006973862648","1174","1174","1174"
"117599","0.1138007640838623","0.1138007640838623","0.1138007640838623","1175","1175","1175"
"117699","0.11401446163654327","0.11401446163654327","0.11401446163654327","1176","1176","1176"
"117799","0.11095331609249115","0.11095331609249115","0.11095331609249115","1177","1177","1177"
"117899","0.11338211596012115","0.11338211596012115","0.11338211596012115","1178","1178","1178"
"117999","0.11136674880981445","0.11136674880981445","0.11136674880981445","1179","1179","1179"
"118099","0.107213094830513","0.107213094830513","0.107213094830513","1180","1180","1180"
"118199","0.11187023669481277","0.11187023669481277","0.11187023669481277","1181","1181","1181"
"118299","0.11885257810354233","0.11885257810354233","0.11885257810354233","1182","1182","1182"
"118399","0.1124652698636055","0.1124652698636055","0.1124652698636055","1183","1183","1183"
"118499","0.11176036298274994","0.11176036298274994","0.11176036298274994","1184","1184","1184"
"118599","0.1172008141875267","0.1172008141875267","0.1172008141875267","1185","1185","1185"
"118699","0.10957266390323639","0.10957266390323639","0.10957266390323639","1186","1186","1186"
"118799","0.10867245495319366","0.10867245495319366","0.10867245495319366","1187","1187","1187"
"118899","0.1153874546289444","0.1153874546289444","0.1153874546289444","1188","1188","1188"
"118999","0.11989439278841019","0.11989439278841019","0.11989439278841019","1189","1189","1189"
"119099","0.11199117451906204","0.11199117451906204","0.11199117451906204","1190","1190","1190"
"119199","0.11526467651128769","0.11526467651128769","0.11526467651128769","1191","1191","1191"
"119299","0.11329898238182068","0.11329898238182068","0.11329898238182068","1192","1192","1192"
"119399","0.11558167636394501","0.11558167636394501","0.11558167636394501","1193","1193","1193"
"119499","0.1149693951010704","0.1149693951010704","0.1149693951010704","1194","1194","1194"
"119599","0.11455824226140976","0.11455824226140976","0.11455824226140976","1195","1195","1195"
"119699","0.10564950108528137","0.10564950108528137","0.10564950108528137","1196","1196","1196"
"119799","0.11557578295469284","0.11557578295469284","0.11557578295469284","1197","1197","1197"
"119899","0.10773319005966187","0.10773319005966187","0.10773319005966187","1198","1198","1198"
"119999","0.11754922568798065","0.11754922568798065","0.11754922568798065","1199","1199","1199"
"120099","0.11393074691295624","0.11393074691295624","0.11393074691295624","1200","1200","1200"
"120199","0.11846338957548141","0.11846338957548141","0.11846338957548141","1201","1201","1201"
"120299","0.11098414659500122","0.11098414659500122","0.11098414659500122","1202","1202","1202"
"120399","0.11833125352859497","0.11833125352859497","0.11833125352859497","1203","1203","1203"
"120499","0.1111052855849266","0.1111052855849266","0.1111052855849266","1204","1204","1204"
"120599","0.11392397433519363","0.11392397433519363","0.11392397433519363","1205","1205","1205"
"120699","0.10817345231771469","0.10817345231771469","0.10817345231771469","1206","1206","1206"
"120799","0.11824642866849899","0.11824642866849899","0.11824642866849899","1207","1207","1207"
"120899","0.11085633188486099","0.11085633188486099","0.11085633188486099","1208","1208","1208"
"120999","0.11452207714319229","0.11452207714319229","0.11452207714319229","1209","1209","1209"
"121099","0.10853630304336548","0.10853630304336548","0.10853630304336548","1210","1210","1210"
"121199","0.11165399849414825","0.11165399849414825","0.11165399849414825","1211","1211","1211"
"121299","0.12082044780254364","0.12082044780254364","0.12082044780254364","1212","1212","1212"
"121399","0.10700267553329468","0.10700267553329468","0.10700267553329468","1213","1213","1213"
"121499","0.11172681301832199","0.11172681301832199","0.11172681301832199","1214","1214","1214"
"121599","0.11219305545091629","0.11219305545091629","0.11219305545091629","1215","1215","1215"
"121699","0.12161588668823242","0.12161588668823242","0.12161588668823242","1216","1216","1216"
"121799","0.11055104434490204","0.11055104434490204","0.11055104434490204","1217","1217","1217"
"121899","0.11000380665063858","0.11000380665063858","0.11000380665063858","1218","1218","1218"
"121999","0.11173871159553528","0.11173871159553528","0.11173871159553528","1219","1219","1219"
"122099","0.112343929708004","0.112343929708004","0.112343929708004","1220","1220","1220"
"122199","0.12045988440513611","0.12045988440513611","0.12045988440513611","1221","1221","1221"
"122299","0.11286590248346329","0.11286590248346329","0.11286590248346329","1222","1222","1222"
"122399","0.11307789385318756","0.11307789385318756","0.11307789385318756","1223","1223","1223"
"122499","0.1122104674577713","0.1122104674577713","0.1122104674577713","1224","1224","1224"
"122599","0.11864668130874634","0.11864668130874634","0.11864668130874634","1225","1225","1225"
"122699","0.11715197563171387","0.11715197563171387","0.11715197563171387","1226","1226","1226"
"122799","0.1119883731007576","0.1119883731007576","0.1119883731007576","1227","1227","1227"
"122899","0.11651542782783508","0.11651542782783508","0.11651542782783508","1228","1228","1228"
"122999","0.11962901800870895","0.11962901800870895","0.11962901800870895","1229","1229","1229"
"123099","0.11572407931089401","0.11572407931089401","0.11572407931089401","1230","1230","1230"
"123199","0.1156785786151886","0.1156785786151886","0.1156785786151886","1231","1231","1231"
"123299","0.10637212544679642","0.10637212544679642","0.10637212544679642","1232","1232","1232"
"123399","0.11466290801763535","0.11466290801763535","0.11466290801763535","1233","1233","1233"
"123499","0.11690201610326767","0.11690201610326767","0.11690201610326767","1234","1234","1234"
"123599","0.1206209734082222","0.1206209734082222","0.1206209734082222","1235","1235","1235"
"123699","0.1125372052192688","0.1125372052192688","0.1125372052192688","1236","1236","1236"
"123799","0.12121732532978058","0.12121732532978058","0.12121732532978058","1237","1237","1237"
"123899","0.11769504845142365","0.11769504845142365","0.11769504845142365","1238","1238","1238"
"123999","0.11240720748901367","0.11240720748901367","0.11240720748901367","1239","1239","1239"
"124099","0.10802730917930603","0.10802730917930603","0.10802730917930603","1240","1240","1240"
"124199","0.10843676328659058","0.10843676328659058","0.10843676328659058","1241","1241","1241"
"124299","0.11591444164514542","0.11591444164514542","0.11591444164514542","1242","1242","1242"
"124399","0.10918375104665756","0.10918375104665756","0.10918375104665756","1243","1243","1243"
"124499","0.12207266688346863","0.12207266688346863","0.12207266688346863","1244","1244","1244"
"124599","0.11105746030807495","0.11105746030807495","0.11105746030807495","1245","1245","1245"
"124699","0.1096852645277977","0.1096852645277977","0.1096852645277977","1246","1246","1246"
"124799","0.11335121840238571","0.11335121840238571","0.11335121840238571","1247","1247","1247"
"124899","0.1130407527089119","0.1130407527089119","0.1130407527089119","1248","1248","1248"
"124999","0.11143091320991516","0.11143091320991516","0.11143091320991516","1249","1249","1249"
"125099","0.11147619038820267","0.11147619038820267","0.11147619038820267","1250","1250","1250"
"125199","0.11354489624500275","0.11354489624500275","0.11354489624500275","1251","1251","1251"
"125299","0.11939194053411484","0.11939194053411484","0.11939194053411484","1252","1252","1252"
"125399","0.11201200634241104","0.11201200634241104","0.11201200634241104","1253","1253","1253"
"125499","0.11320441961288452","0.11320441961288452","0.11320441961288452","1254","1254","1254"
"125599","0.11442506313323975","0.11442506313323975","0.11442506313323975","1255","1255","1255"
"125699","0.11228249967098236","0.11228249967098236","0.11228249967098236","1256","1256","1256"
"125799","0.10898581892251968","0.10898581892251968","0.10898581892251968","1257","1257","1257"
"125899","0.11243101209402084","0.11243101209402084","0.11243101209402084","1258","1258","1258"
"125999","0.11911921203136444","0.11911921203136444","0.11911921203136444","1259","1259","1259"
"126099","0.1120912954211235","0.1120912954211235","0.1120912954211235","1260","1260","1260"
