"trainer/global_step","causal - train_loss","causal - train_loss__MIN","causal - train_loss__MAX","causal - _step","causal - _step__MIN","causal - _step__MAX"
"36099","0.12871381640434265","0.12871381640434265","0.12871381640434265","360","360","360"
"36199","0.1290428340435028","0.1290428340435028","0.1290428340435028","361","361","361"
"36299","0.1353452354669571","0.1353452354669571","0.1353452354669571","362","362","362"
"36399","0.12538054585456848","0.12538054585456848","0.12538054585456848","363","363","363"
"36499","0.12937083840370178","0.12937083840370178","0.12937083840370178","364","364","364"
"36599","0.12323296070098877","0.12323296070098877","0.12323296070098877","365","365","365"
"36699","0.12904150784015656","0.12904150784015656","0.12904150784015656","366","366","366"
"36799","0.12893714010715485","0.12893714010715485","0.12893714010715485","367","367","367"
"36899","0.12258845567703247","0.12258845567703247","0.12258845567703247","368","368","368"
"36999","0.13080920279026031","0.13080920279026031","0.13080920279026031","369","369","369"
"37099","0.12391214072704315","0.12391214072704315","0.12391214072704315","370","370","370"
"37199","0.13049502670764923","0.13049502670764923","0.13049502670764923","371","371","371"
"37299","0.13229836523532867","0.13229836523532867","0.13229836523532867","372","372","372"
"37399","0.13152319192886353","0.13152319192886353","0.13152319192886353","373","373","373"
"37499","0.13224762678146362","0.13224762678146362","0.13224762678146362","374","374","374"
"37599","0.12984776496887207","0.12984776496887207","0.12984776496887207","375","375","375"
"37699","0.1283159852027893","0.1283159852027893","0.1283159852027893","376","376","376"
"37799","0.12208697944879532","0.12208697944879532","0.12208697944879532","377","377","377"
"37899","0.1277216225862503","0.1277216225862503","0.1277216225862503","378","378","378"
"37999","0.12982119619846344","0.12982119619846344","0.12982119619846344","379","379","379"
"38099","0.12825684249401093","0.12825684249401093","0.12825684249401093","380","380","380"
"38199","0.12892164289951324","0.12892164289951324","0.12892164289951324","381","381","381"
"38299","0.12913362681865692","0.12913362681865692","0.12913362681865692","382","382","382"
"38399","0.12432724237442017","0.12432724237442017","0.12432724237442017","383","383","383"
"38499","0.13517090678215027","0.13517090678215027","0.13517090678215027","384","384","384"
"38599","0.1320156753063202","0.1320156753063202","0.1320156753063202","385","385","385"
"38699","0.1252775639295578","0.1252775639295578","0.1252775639295578","386","386","386"
"38799","0.12822769582271576","0.12822769582271576","0.12822769582271576","387","387","387"
"38899","0.13662458956241608","0.13662458956241608","0.13662458956241608","388","388","388"
"38999","0.1308329999446869","0.1308329999446869","0.1308329999446869","389","389","389"
"39099","0.12856927514076233","0.12856927514076233","0.12856927514076233","390","390","390"
"39199","0.13476470112800598","0.13476470112800598","0.13476470112800598","391","391","391"
"39299","0.1259254664182663","0.1259254664182663","0.1259254664182663","392","392","392"
"39399","0.12573952972888947","0.12573952972888947","0.12573952972888947","393","393","393"
"39499","0.12735731899738312","0.12735731899738312","0.12735731899738312","394","394","394"
"39599","0.1290874183177948","0.1290874183177948","0.1290874183177948","395","395","395"
"39699","0.13344426453113556","0.13344426453113556","0.13344426453113556","396","396","396"
"39799","0.12543976306915283","0.12543976306915283","0.12543976306915283","397","397","397"
"39899","0.1284567415714264","0.1284567415714264","0.1284567415714264","398","398","398"
"39999","0.13260146975517273","0.13260146975517273","0.13260146975517273","399","399","399"
"40099","0.13321553170681","0.13321553170681","0.13321553170681","400","400","400"
"40199","0.1314999908208847","0.1314999908208847","0.1314999908208847","401","401","401"
"40299","0.1229507252573967","0.1229507252573967","0.1229507252573967","402","402","402"
"40399","0.12179722636938095","0.12179722636938095","0.12179722636938095","403","403","403"
"40499","0.1281946301460266","0.1281946301460266","0.1281946301460266","404","404","404"
"40599","0.12334286421537399","0.12334286421537399","0.12334286421537399","405","405","405"
"40699","0.1321193277835846","0.1321193277835846","0.1321193277835846","406","406","406"
"40799","0.13474041223526","0.13474041223526","0.13474041223526","407","407","407"
"40899","0.13400831818580627","0.13400831818580627","0.13400831818580627","408","408","408"
"40999","0.13212373852729797","0.13212373852729797","0.13212373852729797","409","409","409"
"41099","0.12502728402614594","0.12502728402614594","0.12502728402614594","410","410","410"
"41199","0.13112643361091614","0.13112643361091614","0.13112643361091614","411","411","411"
"41299","0.12760642170906067","0.12760642170906067","0.12760642170906067","412","412","412"
"41399","0.12276702374219894","0.12276702374219894","0.12276702374219894","413","413","413"
"41499","0.12177638709545135","0.12177638709545135","0.12177638709545135","414","414","414"
"41599","0.12805162370204926","0.12805162370204926","0.12805162370204926","415","415","415"
"41699","0.1295311003923416","0.1295311003923416","0.1295311003923416","416","416","416"
"41799","0.12418234348297119","0.12418234348297119","0.12418234348297119","417","417","417"
"41899","0.1249929741024971","0.1249929741024971","0.1249929741024971","418","418","418"
"41999","0.12994293868541718","0.12994293868541718","0.12994293868541718","419","419","419"
"42099","0.13287732005119324","0.13287732005119324","0.13287732005119324","420","420","420"
"42199","0.12981225550174713","0.12981225550174713","0.12981225550174713","421","421","421"
"42299","0.12820270657539368","0.12820270657539368","0.12820270657539368","422","422","422"
"42399","0.12860307097434998","0.12860307097434998","0.12860307097434998","423","423","423"
"42499","0.13629408180713654","0.13629408180713654","0.13629408180713654","424","424","424"
"42599","0.12738844752311707","0.12738844752311707","0.12738844752311707","425","425","425"
"42699","0.1233314573764801","0.1233314573764801","0.1233314573764801","426","426","426"
"42799","0.12955018877983093","0.12955018877983093","0.12955018877983093","427","427","427"
"42899","0.12736107409000397","0.12736107409000397","0.12736107409000397","428","428","428"
"42999","0.12854808568954468","0.12854808568954468","0.12854808568954468","429","429","429"
"43099","0.1272444874048233","0.1272444874048233","0.1272444874048233","430","430","430"
"43199","0.12705139815807343","0.12705139815807343","0.12705139815807343","431","431","431"
"43299","0.12119083851575851","0.12119083851575851","0.12119083851575851","432","432","432"
"43399","0.12497323006391525","0.12497323006391525","0.12497323006391525","433","433","433"
"43499","0.13403959572315216","0.13403959572315216","0.13403959572315216","434","434","434"
"43599","0.13019636273384094","0.13019636273384094","0.13019636273384094","435","435","435"
"43699","0.12399414926767349","0.12399414926767349","0.12399414926767349","436","436","436"
"43799","0.13154840469360352","0.13154840469360352","0.13154840469360352","437","437","437"
"43899","0.14162854850292206","0.14162854850292206","0.14162854850292206","438","438","438"
"43999","0.12611523270606995","0.12611523270606995","0.12611523270606995","439","439","439"
"44099","0.12389455735683441","0.12389455735683441","0.12389455735683441","440","440","440"
"44199","0.13248728215694427","0.13248728215694427","0.13248728215694427","441","441","441"
"44299","0.12249463051557541","0.12249463051557541","0.12249463051557541","442","442","442"
"44399","0.12741824984550476","0.12741824984550476","0.12741824984550476","443","443","443"
"44499","0.13135650753974915","0.13135650753974915","0.13135650753974915","444","444","444"
"44599","0.12473339587450027","0.12473339587450027","0.12473339587450027","445","445","445"
"44699","0.13423345983028412","0.13423345983028412","0.13423345983028412","446","446","446"
"44799","0.12552234530448914","0.12552234530448914","0.12552234530448914","447","447","447"
"44899","0.12355950474739075","0.12355950474739075","0.12355950474739075","448","448","448"
"44999","0.12935474514961243","0.12935474514961243","0.12935474514961243","449","449","449"
"45099","0.12827624380588531","0.12827624380588531","0.12827624380588531","450","450","450"
"45199","0.12639449536800385","0.12639449536800385","0.12639449536800385","451","451","451"
"45299","0.12843205034732819","0.12843205034732819","0.12843205034732819","452","452","452"
"45399","0.1327683925628662","0.1327683925628662","0.1327683925628662","453","453","453"
"45499","0.13037008047103882","0.13037008047103882","0.13037008047103882","454","454","454"
"45599","0.12902989983558655","0.12902989983558655","0.12902989983558655","455","455","455"
"45699","0.12715353071689606","0.12715353071689606","0.12715353071689606","456","456","456"
"45799","0.1274813413619995","0.1274813413619995","0.1274813413619995","457","457","457"
"45899","0.12852269411087036","0.12852269411087036","0.12852269411087036","458","458","458"
"45999","0.13225394487380981","0.13225394487380981","0.13225394487380981","459","459","459"
"46099","0.12748974561691284","0.12748974561691284","0.12748974561691284","460","460","460"
"46199","0.12719950079917908","0.12719950079917908","0.12719950079917908","461","461","461"
"46299","0.12611359357833862","0.12611359357833862","0.12611359357833862","462","462","462"
"46399","0.12367986887693405","0.12367986887693405","0.12367986887693405","463","463","463"
"46499","0.1274203509092331","0.1274203509092331","0.1274203509092331","464","464","464"
"46599","0.1326044350862503","0.1326044350862503","0.1326044350862503","465","465","465"
"46699","0.1340080350637436","0.1340080350637436","0.1340080350637436","466","466","466"
"46799","0.13037177920341492","0.13037177920341492","0.13037177920341492","467","467","467"
"46899","0.12468814104795456","0.12468814104795456","0.12468814104795456","468","468","468"
"46999","0.12011026591062546","0.12011026591062546","0.12011026591062546","469","469","469"
"47099","0.1292794942855835","0.1292794942855835","0.1292794942855835","470","470","470"
"47199","0.12870195508003235","0.12870195508003235","0.12870195508003235","471","471","471"
"47299","0.12753818929195404","0.12753818929195404","0.12753818929195404","472","472","472"
"47399","0.12559397518634796","0.12559397518634796","0.12559397518634796","473","473","473"
"47499","0.13083720207214355","0.13083720207214355","0.13083720207214355","474","474","474"
"47599","0.12116192281246185","0.12116192281246185","0.12116192281246185","475","475","475"
"47699","0.12583434581756592","0.12583434581756592","0.12583434581756592","476","476","476"
"47799","0.12474182993173599","0.12474182993173599","0.12474182993173599","477","477","477"
"47899","0.12053114175796509","0.12053114175796509","0.12053114175796509","478","478","478"
"47999","0.12651179730892181","0.12651179730892181","0.12651179730892181","479","479","479"
"48099","0.13386064767837524","0.13386064767837524","0.13386064767837524","480","480","480"
"48199","0.12476100027561188","0.12476100027561188","0.12476100027561188","481","481","481"
"48299","0.131340891122818","0.131340891122818","0.131340891122818","482","482","482"
"48399","0.1298646777868271","0.1298646777868271","0.1298646777868271","483","483","483"
"48499","0.12728296220302582","0.12728296220302582","0.12728296220302582","484","484","484"
"48599","0.12473473697900772","0.12473473697900772","0.12473473697900772","485","485","485"
"48699","0.12765564024448395","0.12765564024448395","0.12765564024448395","486","486","486"
"48799","0.13233941793441772","0.13233941793441772","0.13233941793441772","487","487","487"
"48899","0.125343918800354","0.125343918800354","0.125343918800354","488","488","488"
"48999","0.12923625111579895","0.12923625111579895","0.12923625111579895","489","489","489"
"49099","0.1279858946800232","0.1279858946800232","0.1279858946800232","490","490","490"
"49199","0.12770025432109833","0.12770025432109833","0.12770025432109833","491","491","491"
"49299","0.13023187220096588","0.13023187220096588","0.13023187220096588","492","492","492"
"49399","0.12337081134319305","0.12337081134319305","0.12337081134319305","493","493","493"
"49499","0.13110092282295227","0.13110092282295227","0.13110092282295227","494","494","494"
"49599","0.12933477759361267","0.12933477759361267","0.12933477759361267","495","495","495"
"49699","0.13538962602615356","0.13538962602615356","0.13538962602615356","496","496","496"
"49799","0.12414667010307312","0.12414667010307312","0.12414667010307312","497","497","497"
