"trainer/global_step","causalsinh - train_loss","causalsinh - train_loss__MIN","causalsinh - train_loss__MAX","causalsinh - _step","causalsinh - _step__MIN","causalsinh - _step__MAX"
"35099","0.129169300198555","0.129169300198555","0.129169300198555","350","350","350"
"35199","0.1298368126153946","0.1298368126153946","0.1298368126153946","351","351","351"
"35299","0.1362021565437317","0.1362021565437317","0.1362021565437317","352","352","352"
"35399","0.1288621723651886","0.1288621723651886","0.1288621723651886","353","353","353"
"35499","0.1296423226594925","0.1296423226594925","0.1296423226594925","354","354","354"
"35599","0.13383594155311584","0.13383594155311584","0.13383594155311584","355","355","355"
"35699","0.1320185512304306","0.1320185512304306","0.1320185512304306","356","356","356"
"35799","0.12874285876750946","0.12874285876750946","0.12874285876750946","357","357","357"
"35899","0.12439186125993729","0.12439186125993729","0.12439186125993729","358","358","358"
"35999","0.13067400455474854","0.13067400455474854","0.13067400455474854","359","359","359"
"36099","0.13039718568325043","0.13039718568325043","0.13039718568325043","360","360","360"
"36199","0.13053393363952637","0.13053393363952637","0.13053393363952637","361","361","361"
"36299","0.13701963424682617","0.13701963424682617","0.13701963424682617","362","362","362"
"36399","0.12664242088794708","0.12664242088794708","0.12664242088794708","363","363","363"
"36499","0.1305624544620514","0.1305624544620514","0.1305624544620514","364","364","364"
"36599","0.12418004870414734","0.12418004870414734","0.12418004870414734","365","365","365"
"36699","0.13029666244983673","0.13029666244983673","0.13029666244983673","366","366","366"
"36799","0.13044323027133942","0.13044323027133942","0.13044323027133942","367","367","367"
"36899","0.1238386332988739","0.1238386332988739","0.1238386332988739","368","368","368"
"36999","0.13200649619102478","0.13200649619102478","0.13200649619102478","369","369","369"
"37099","0.12569472193717957","0.12569472193717957","0.12569472193717957","370","370","370"
"37199","0.13166488707065582","0.13166488707065582","0.13166488707065582","371","371","371"
"37299","0.13351862132549286","0.13351862132549286","0.13351862132549286","372","372","372"
"37399","0.13275234401226044","0.13275234401226044","0.13275234401226044","373","373","373"
"37499","0.13355399668216705","0.13355399668216705","0.13355399668216705","374","374","374"
"37599","0.13079297542572021","0.13079297542572021","0.13079297542572021","375","375","375"
"37699","0.12950018048286438","0.12950018048286438","0.12950018048286438","376","376","376"
"37799","0.12338253855705261","0.12338253855705261","0.12338253855705261","377","377","377"
"37899","0.12884409725666046","0.12884409725666046","0.12884409725666046","378","378","378"
"37999","0.13078400492668152","0.13078400492668152","0.13078400492668152","379","379","379"
"38099","0.12959323823451996","0.12959323823451996","0.12959323823451996","380","380","380"
"38199","0.1301695853471756","0.1301695853471756","0.1301695853471756","381","381","381"
"38299","0.13040979206562042","0.13040979206562042","0.13040979206562042","382","382","382"
"38399","0.12579181790351868","0.12579181790351868","0.12579181790351868","383","383","383"
"38499","0.13651835918426514","0.13651835918426514","0.13651835918426514","384","384","384"
"38599","0.13339534401893616","0.13339534401893616","0.13339534401893616","385","385","385"
"38699","0.12658874690532684","0.12658874690532684","0.12658874690532684","386","386","386"
"38799","0.12935547530651093","0.12935547530651093","0.12935547530651093","387","387","387"
"38899","0.13783787190914154","0.13783787190914154","0.13783787190914154","388","388","388"
"38999","0.1320885568857193","0.1320885568857193","0.1320885568857193","389","389","389"
"39099","0.1295897662639618","0.1295897662639618","0.1295897662639618","390","390","390"
"39199","0.1359381526708603","0.1359381526708603","0.1359381526708603","391","391","391"
"39299","0.12730921804904938","0.12730921804904938","0.12730921804904938","392","392","392"
"39399","0.12657879292964935","0.12657879292964935","0.12657879292964935","393","393","393"
"39499","0.1287143975496292","0.1287143975496292","0.1287143975496292","394","394","394"
"39599","0.1302676796913147","0.1302676796913147","0.1302676796913147","395","395","395"
"39699","0.1343342363834381","0.1343342363834381","0.1343342363834381","396","396","396"
"39799","0.12628944218158722","0.12628944218158722","0.12628944218158722","397","397","397"
"39899","0.13002942502498627","0.13002942502498627","0.13002942502498627","398","398","398"
"39999","0.13374975323677063","0.13374975323677063","0.13374975323677063","399","399","399"
"40099","0.13430257141590118","0.13430257141590118","0.13430257141590118","400","400","400"
"40199","0.13276407122612","0.13276407122612","0.13276407122612","401","401","401"
"40299","0.12402484565973282","0.12402484565973282","0.12402484565973282","402","402","402"
"40399","0.12316090613603592","0.12316090613603592","0.12316090613603592","403","403","403"
"40499","0.1292552649974823","0.1292552649974823","0.1292552649974823","404","404","404"
"40599","0.12488744407892227","0.12488744407892227","0.12488744407892227","405","405","405"
"40699","0.13353481888771057","0.13353481888771057","0.13353481888771057","406","406","406"
"40799","0.13601012527942657","0.13601012527942657","0.13601012527942657","407","407","407"
"40899","0.13498921692371368","0.13498921692371368","0.13498921692371368","408","408","408"
"40999","0.13309220969676971","0.13309220969676971","0.13309220969676971","409","409","409"
"41099","0.126490518450737","0.126490518450737","0.126490518450737","410","410","410"
"41199","0.13254064321517944","0.13254064321517944","0.13254064321517944","411","411","411"
"41299","0.1289481520652771","0.1289481520652771","0.1289481520652771","412","412","412"
"41399","0.12415425479412079","0.12415425479412079","0.12415425479412079","413","413","413"
"41499","0.12301306426525116","0.12301306426525116","0.12301306426525116","414","414","414"
"41599","0.12905269861221313","0.12905269861221313","0.12905269861221313","415","415","415"
"41699","0.13107874989509583","0.13107874989509583","0.13107874989509583","416","416","416"
"41799","0.12543296813964844","0.12543296813964844","0.12543296813964844","417","417","417"
"41899","0.12616966664791107","0.12616966664791107","0.12616966664791107","418","418","418"
"41999","0.13141334056854248","0.13141334056854248","0.13141334056854248","419","419","419"
"42099","0.13383848965168","0.13383848965168","0.13383848965168","420","420","420"
"42199","0.13086920976638794","0.13086920976638794","0.13086920976638794","421","421","421"
"42299","0.12914010882377625","0.12914010882377625","0.12914010882377625","422","422","422"
"42399","0.1299293488264084","0.1299293488264084","0.1299293488264084","423","423","423"
"42499","0.1371854841709137","0.1371854841709137","0.1371854841709137","424","424","424"
"42599","0.12831659615039825","0.12831659615039825","0.12831659615039825","425","425","425"
"42699","0.1245005875825882","0.1245005875825882","0.1245005875825882","426","426","426"
"42799","0.1309797763824463","0.1309797763824463","0.1309797763824463","427","427","427"
"42899","0.12855401635169983","0.12855401635169983","0.12855401635169983","428","428","428"
"42999","0.13009518384933472","0.13009518384933472","0.13009518384933472","429","429","429"
"43099","0.12891046702861786","0.12891046702861786","0.12891046702861786","430","430","430"
"43199","0.1283385008573532","0.1283385008573532","0.1283385008573532","431","431","431"
"43299","0.12261674553155899","0.12261674553155899","0.12261674553155899","432","432","432"
"43399","0.12638604640960693","0.12638604640960693","0.12638604640960693","433","433","433"
"43499","0.1350565105676651","0.1350565105676651","0.1350565105676651","434","434","434"
"43599","0.13141164183616638","0.13141164183616638","0.13141164183616638","435","435","435"
"43699","0.12521925568580627","0.12521925568580627","0.12521925568580627","436","436","436"
"43799","0.13278637826442719","0.13278637826442719","0.13278637826442719","437","437","437"
"43899","0.14277441799640656","0.14277441799640656","0.14277441799640656","438","438","438"
"43999","0.12752637267112732","0.12752637267112732","0.12752637267112732","439","439","439"
"44099","0.12533409893512726","0.12533409893512726","0.12533409893512726","440","440","440"
"44199","0.13389363884925842","0.13389363884925842","0.13389363884925842","441","441","441"
"44299","0.12392915040254593","0.12392915040254593","0.12392915040254593","442","442","442"
"44399","0.1285867691040039","0.1285867691040039","0.1285867691040039","443","443","443"
"44499","0.13248500227928162","0.13248500227928162","0.13248500227928162","444","444","444"
"44599","0.12602773308753967","0.12602773308753967","0.12602773308753967","445","445","445"
"44699","0.13585206866264343","0.13585206866264343","0.13585206866264343","446","446","446"
"44799","0.12681476771831512","0.12681476771831512","0.12681476771831512","447","447","447"
"44899","0.1253322958946228","0.1253322958946228","0.1253322958946228","448","448","448"
"44999","0.13089606165885925","0.13089606165885925","0.13089606165885925","449","449","449"
"45099","0.12957684695720673","0.12957684695720673","0.12957684695720673","450","450","450"
"45199","0.12791654467582703","0.12791654467582703","0.12791654467582703","451","451","451"
"45299","0.12939491868019104","0.12939491868019104","0.12939491868019104","452","452","452"
"45399","0.13398750126361847","0.13398750126361847","0.13398750126361847","453","453","453"
"45499","0.13160812854766846","0.13160812854766846","0.13160812854766846","454","454","454"
"45599","0.12995688617229462","0.12995688617229462","0.12995688617229462","455","455","455"
"45699","0.12828494608402252","0.12828494608402252","0.12828494608402252","456","456","456"
"45799","0.12851904332637787","0.12851904332637787","0.12851904332637787","457","457","457"
"45899","0.1298203021287918","0.1298203021287918","0.1298203021287918","458","458","458"
"45999","0.13358832895755768","0.13358832895755768","0.13358832895755768","459","459","459"
"46099","0.1288585662841797","0.1288585662841797","0.1288585662841797","460","460","460"
"46199","0.12837845087051392","0.12837845087051392","0.12837845087051392","461","461","461"
"46299","0.1275338977575302","0.1275338977575302","0.1275338977575302","462","462","462"
"46399","0.12477444112300873","0.12477444112300873","0.12477444112300873","463","463","463"
"46499","0.1287258267402649","0.1287258267402649","0.1287258267402649","464","464","464"
"46599","0.133509561419487","0.133509561419487","0.133509561419487","465","465","465"
"46699","0.13503922522068024","0.13503922522068024","0.13503922522068024","466","466","466"
"46799","0.13156455755233765","0.13156455755233765","0.13156455755233765","467","467","467"
"46899","0.12585124373435974","0.12585124373435974","0.12585124373435974","468","468","468"
"46999","0.12119045853614807","0.12119045853614807","0.12119045853614807","469","469","469"
"47099","0.13031858205795288","0.13031858205795288","0.13031858205795288","470","470","470"
"47199","0.12970608472824097","0.12970608472824097","0.12970608472824097","471","471","471"
"47299","0.12893293797969818","0.12893293797969818","0.12893293797969818","472","472","472"
"47399","0.1266784369945526","0.1266784369945526","0.1266784369945526","473","473","473"
"47499","0.13200564682483673","0.13200564682483673","0.13200564682483673","474","474","474"
"47599","0.12243334949016571","0.12243334949016571","0.12243334949016571","475","475","475"
"47699","0.12711907923221588","0.12711907923221588","0.12711907923221588","476","476","476"
"47799","0.12546274065971375","0.12546274065971375","0.12546274065971375","477","477","477"
"47899","0.12162783741950989","0.12162783741950989","0.12162783741950989","478","478","478"
"47999","0.12752863764762878","0.12752863764762878","0.12752863764762878","479","479","479"
"48099","0.13488581776618958","0.13488581776618958","0.13488581776618958","480","480","480"
"48199","0.12555113434791565","0.12555113434791565","0.12555113434791565","481","481","481"
"48299","0.1325199455022812","0.1325199455022812","0.1325199455022812","482","482","482"
"48399","0.13080604374408722","0.13080604374408722","0.13080604374408722","483","483","483"
"48499","0.12831348180770874","0.12831348180770874","0.12831348180770874","484","484","484"
"48599","0.12576650083065033","0.12576650083065033","0.12576650083065033","485","485","485"
"48699","0.12836021184921265","0.12836021184921265","0.12836021184921265","486","486","486"
"48799","0.1335259974002838","0.1335259974002838","0.1335259974002838","487","487","487"
"48899","0.12638616561889648","0.12638616561889648","0.12638616561889648","488","488","488"
"48999","0.13010472059249878","0.13010472059249878","0.13010472059249878","489","489","489"
"49099","0.12945342063903809","0.12945342063903809","0.12945342063903809","490","490","490"
"49199","0.12845677137374878","0.12845677137374878","0.12845677137374878","491","491","491"
"49299","0.13109034299850464","0.13109034299850464","0.13109034299850464","492","492","492"
"49399","0.12460630387067795","0.12460630387067795","0.12460630387067795","493","493","493"
"49499","0.13219144940376282","0.13219144940376282","0.13219144940376282","494","494","494"
"49599","0.13020898401737213","0.13020898401737213","0.13020898401737213","495","495","495"
"49699","0.1354866921901703","0.1354866921901703","0.1354866921901703","496","496","496"
"49799","0.12544316053390503","0.12544316053390503","0.12544316053390503","497","497","497"
