"trainer/global_step","causal_mid - train_loss","causal_mid - train_loss__MIN","causal_mid - train_loss__MAX","causal_mid - _step","causal_mid - _step__MIN","causal_mid - _step__MAX"
"272699","0.12606288492679596","0.12606288492679596","0.12606288492679596","2726","2726","2726"
"272799","0.13417498767375946","0.13417498767375946","0.13417498767375946","2727","2727","2727"
"272899","0.13389728963375092","0.13389728963375092","0.13389728963375092","2728","2728","2728"
"272999","0.13088925182819366","0.13088925182819366","0.13088925182819366","2729","2729","2729"
"273099","0.13332711160182953","0.13332711160182953","0.13332711160182953","2730","2730","2730"
"273199","0.1285538524389267","0.1285538524389267","0.1285538524389267","2731","2731","2731"
"273299","0.12873604893684387","0.12873604893684387","0.12873604893684387","2732","2732","2732"
"273399","0.13150787353515625","0.13150787353515625","0.13150787353515625","2733","2733","2733"
"273499","0.12323766201734543","0.12323766201734543","0.12323766201734543","2734","2734","2734"
"273599","0.13117219507694244","0.13117219507694244","0.13117219507694244","2735","2735","2735"
"273699","0.12429270893335342","0.12429270893335342","0.12429270893335342","2736","2736","2736"
"273799","0.13404977321624756","0.13404977321624756","0.13404977321624756","2737","2737","2737"
"273899","0.1281288117170334","0.1281288117170334","0.1281288117170334","2738","2738","2738"
"273999","0.13302399218082428","0.13302399218082428","0.13302399218082428","2739","2739","2739"
"274099","0.13033926486968994","0.13033926486968994","0.13033926486968994","2740","2740","2740"
"274199","0.13006003201007843","0.13006003201007843","0.13006003201007843","2741","2741","2741"
"274299","0.13696031272411346","0.13696031272411346","0.13696031272411346","2742","2742","2742"
"274399","0.1369648277759552","0.1369648277759552","0.1369648277759552","2743","2743","2743"
"274499","0.13099262118339539","0.13099262118339539","0.13099262118339539","2744","2744","2744"
"274599","0.1333332657814026","0.1333332657814026","0.1333332657814026","2745","2745","2745"
"274699","0.1322205811738968","0.1322205811738968","0.1322205811738968","2746","2746","2746"
"274799","0.13533265888690948","0.13533265888690948","0.13533265888690948","2747","2747","2747"
"274899","0.13303621113300323","0.13303621113300323","0.13303621113300323","2748","2748","2748"
"274999","0.1379850059747696","0.1379850059747696","0.1379850059747696","2749","2749","2749"
"275099","0.13561095297336578","0.13561095297336578","0.13561095297336578","2750","2750","2750"
"275199","0.12371133267879486","0.12371133267879486","0.12371133267879486","2751","2751","2751"
"275299","0.12878908216953278","0.12878908216953278","0.12878908216953278","2752","2752","2752"
"275399","0.12369818985462189","0.12369818985462189","0.12369818985462189","2753","2753","2753"
"275499","0.12343530356884003","0.12343530356884003","0.12343530356884003","2754","2754","2754"
"275599","0.12860949337482452","0.12860949337482452","0.12860949337482452","2755","2755","2755"
"275699","0.12564626336097717","0.12564626336097717","0.12564626336097717","2756","2756","2756"
"275799","0.1331733763217926","0.1331733763217926","0.1331733763217926","2757","2757","2757"
"275899","0.1305864453315735","0.1305864453315735","0.1305864453315735","2758","2758","2758"
"275999","0.13461434841156006","0.13461434841156006","0.13461434841156006","2759","2759","2759"
"276099","0.13558487594127655","0.13558487594127655","0.13558487594127655","2760","2760","2760"
"276199","0.1302761435508728","0.1302761435508728","0.1302761435508728","2761","2761","2761"
"276299","0.13415130972862244","0.13415130972862244","0.13415130972862244","2762","2762","2762"
"276399","0.13995204865932465","0.13995204865932465","0.13995204865932465","2763","2763","2763"
"276499","0.1288221925497055","0.1288221925497055","0.1288221925497055","2764","2764","2764"
"276599","0.1334960013628006","0.1334960013628006","0.1334960013628006","2765","2765","2765"
"276699","0.12212242931127548","0.12212242931127548","0.12212242931127548","2766","2766","2766"
"276799","0.1258527934551239","0.1258527934551239","0.1258527934551239","2767","2767","2767"
"276899","0.13395769894123077","0.13395769894123077","0.13395769894123077","2768","2768","2768"
"276999","0.13342900574207306","0.13342900574207306","0.13342900574207306","2769","2769","2769"
"277099","0.1276138871908188","0.1276138871908188","0.1276138871908188","2770","2770","2770"
"277199","0.13720279932022095","0.13720279932022095","0.13720279932022095","2771","2771","2771"
"277299","0.13059207797050476","0.13059207797050476","0.13059207797050476","2772","2772","2772"
"277399","0.12625634670257568","0.12625634670257568","0.12625634670257568","2773","2773","2773"
"277499","0.12020239233970642","0.12020239233970642","0.12020239233970642","2774","2774","2774"
"277599","0.13086307048797607","0.13086307048797607","0.13086307048797607","2775","2775","2775"
"277699","0.1343490183353424","0.1343490183353424","0.1343490183353424","2776","2776","2776"
"277799","0.13069647550582886","0.13069647550582886","0.13069647550582886","2777","2777","2777"
"277899","0.13511881232261658","0.13511881232261658","0.13511881232261658","2778","2778","2778"
"277999","0.1354820430278778","0.1354820430278778","0.1354820430278778","2779","2779","2779"
"278099","0.1269097626209259","0.1269097626209259","0.1269097626209259","2780","2780","2780"
"278199","0.1329144388437271","0.1329144388437271","0.1329144388437271","2781","2781","2781"
"278299","0.13091783225536346","0.13091783225536346","0.13091783225536346","2782","2782","2782"
"278399","0.13436058163642883","0.13436058163642883","0.13436058163642883","2783","2783","2783"
"278499","0.1347060203552246","0.1347060203552246","0.1347060203552246","2784","2784","2784"
"278599","0.12673982977867126","0.12673982977867126","0.12673982977867126","2785","2785","2785"
"278699","0.1427535116672516","0.1427535116672516","0.1427535116672516","2786","2786","2786"
"278799","0.12808822095394135","0.12808822095394135","0.12808822095394135","2787","2787","2787"
"278899","0.1326816827058792","0.1326816827058792","0.1326816827058792","2788","2788","2788"
"278999","0.12680496275424957","0.12680496275424957","0.12680496275424957","2789","2789","2789"
"279099","0.12588629126548767","0.12588629126548767","0.12588629126548767","2790","2790","2790"
"279199","0.1304539442062378","0.1304539442062378","0.1304539442062378","2791","2791","2791"
"279299","0.13367383182048798","0.13367383182048798","0.13367383182048798","2792","2792","2792"
"279399","0.12829427421092987","0.12829427421092987","0.12829427421092987","2793","2793","2793"
"279499","0.13281260430812836","0.13281260430812836","0.13281260430812836","2794","2794","2794"
"279599","0.13326126337051392","0.13326126337051392","0.13326126337051392","2795","2795","2795"
"279699","0.13633401691913605","0.13633401691913605","0.13633401691913605","2796","2796","2796"
"279799","0.13182444870471954","0.13182444870471954","0.13182444870471954","2797","2797","2797"
"279899","0.1282653510570526","0.1282653510570526","0.1282653510570526","2798","2798","2798"
"279999","0.12935437262058258","0.12935437262058258","0.12935437262058258","2799","2799","2799"
"280099","0.12864860892295837","0.12864860892295837","0.12864860892295837","2800","2800","2800"
"280199","0.13019998371601105","0.13019998371601105","0.13019998371601105","2801","2801","2801"
"280299","0.13454826176166534","0.13454826176166534","0.13454826176166534","2802","2802","2802"
"280399","0.1300363540649414","0.1300363540649414","0.1300363540649414","2803","2803","2803"
"280499","0.12967589497566223","0.12967589497566223","0.12967589497566223","2804","2804","2804"
"280599","0.13277442753314972","0.13277442753314972","0.13277442753314972","2805","2805","2805"
"280699","0.13470135629177094","0.13470135629177094","0.13470135629177094","2806","2806","2806"
"280799","0.1268230676651001","0.1268230676651001","0.1268230676651001","2807","2807","2807"
"280899","0.12967871129512787","0.12967871129512787","0.12967871129512787","2808","2808","2808"
"280999","0.13550369441509247","0.13550369441509247","0.13550369441509247","2809","2809","2809"
"281099","0.12886014580726624","0.12886014580726624","0.12886014580726624","2810","2810","2810"
"281199","0.1288730800151825","0.1288730800151825","0.1288730800151825","2811","2811","2811"
"281299","0.1288754791021347","0.1288754791021347","0.1288754791021347","2812","2812","2812"
"281399","0.128326877951622","0.128326877951622","0.128326877951622","2813","2813","2813"
"281499","0.12412884086370468","0.12412884086370468","0.12412884086370468","2814","2814","2814"
"281599","0.13180896639823914","0.13180896639823914","0.13180896639823914","2815","2815","2815"
"281699","0.1356414258480072","0.1356414258480072","0.1356414258480072","2816","2816","2816"
"281799","0.13670016825199127","0.13670016825199127","0.13670016825199127","2817","2817","2817"
"281899","0.13431300222873688","0.13431300222873688","0.13431300222873688","2818","2818","2818"
"281999","0.12432332336902618","0.12432332336902618","0.12432332336902618","2819","2819","2819"
"282099","0.1340475082397461","0.1340475082397461","0.1340475082397461","2820","2820","2820"
"282199","0.1365823745727539","0.1365823745727539","0.1365823745727539","2821","2821","2821"
"282299","0.12821167707443237","0.12821167707443237","0.12821167707443237","2822","2822","2822"
"282399","0.1314336508512497","0.1314336508512497","0.1314336508512497","2823","2823","2823"
"282499","0.13406091928482056","0.13406091928482056","0.13406091928482056","2824","2824","2824"
"282599","0.12693510949611664","0.12693510949611664","0.12693510949611664","2825","2825","2825"
"282699","0.12682195007801056","0.12682195007801056","0.12682195007801056","2826","2826","2826"
"282799","0.1287422627210617","0.1287422627210617","0.1287422627210617","2827","2827","2827"
"282899","0.12724199891090393","0.12724199891090393","0.12724199891090393","2828","2828","2828"
"282999","0.1245790421962738","0.1245790421962738","0.1245790421962738","2829","2829","2829"
"283099","0.13314418494701385","0.13314418494701385","0.13314418494701385","2830","2830","2830"
"283199","0.12947295606136322","0.12947295606136322","0.12947295606136322","2831","2831","2831"
"283299","0.13098809123039246","0.13098809123039246","0.13098809123039246","2832","2832","2832"
"283399","0.13307183980941772","0.13307183980941772","0.13307183980941772","2833","2833","2833"
"283499","0.12918721139431","0.12918721139431","0.12918721139431","2834","2834","2834"
"283599","0.13117127120494843","0.13117127120494843","0.13117127120494843","2835","2835","2835"
"283699","0.129093199968338","0.129093199968338","0.129093199968338","2836","2836","2836"
"283799","0.13284654915332794","0.13284654915332794","0.13284654915332794","2837","2837","2837"
"283899","0.13688190281391144","0.13688190281391144","0.13688190281391144","2838","2838","2838"
"283999","0.1299685537815094","0.1299685537815094","0.1299685537815094","2839","2839","2839"
"284099","0.13312074542045593","0.13312074542045593","0.13312074542045593","2840","2840","2840"
"284199","0.12991303205490112","0.12991303205490112","0.12991303205490112","2841","2841","2841"
"284299","0.12764570116996765","0.12764570116996765","0.12764570116996765","2842","2842","2842"
"284399","0.1315383017063141","0.1315383017063141","0.1315383017063141","2843","2843","2843"
"284499","0.12989787757396698","0.12989787757396698","0.12989787757396698","2844","2844","2844"
"284599","0.1341247856616974","0.1341247856616974","0.1341247856616974","2845","2845","2845"
"284699","0.13149912655353546","0.13149912655353546","0.13149912655353546","2846","2846","2846"
"284799","0.13368798792362213","0.13368798792362213","0.13368798792362213","2847","2847","2847"
"284899","0.13228444755077362","0.13228444755077362","0.13228444755077362","2848","2848","2848"
"284999","0.1304151713848114","0.1304151713848114","0.1304151713848114","2849","2849","2849"
"285099","0.1246725395321846","0.1246725395321846","0.1246725395321846","2850","2850","2850"
"285199","0.12924957275390625","0.12924957275390625","0.12924957275390625","2851","2851","2851"
"285299","0.12742739915847778","0.12742739915847778","0.12742739915847778","2852","2852","2852"
"285399","0.1355755776166916","0.1355755776166916","0.1355755776166916","2853","2853","2853"
"285499","0.13135410845279694","0.13135410845279694","0.13135410845279694","2854","2854","2854"
"285599","0.12533867359161377","0.12533867359161377","0.12533867359161377","2855","2855","2855"
"285699","0.12971748411655426","0.12971748411655426","0.12971748411655426","2856","2856","2856"
"285799","0.12549303472042084","0.12549303472042084","0.12549303472042084","2857","2857","2857"
"285899","0.13057374954223633","0.13057374954223633","0.13057374954223633","2858","2858","2858"
"285999","0.12931114435195923","0.12931114435195923","0.12931114435195923","2859","2859","2859"
